nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucla_lead_sponsor,ucla_principal_investigator,ucla_study_chair,ucla_study_director,ucla_unspecified_official,ucla_responsible_party,registration_year,start_year,completion_year
NCT00737815,2012-06-18,2008-08-18,NA,Interventional,Not Applicable,14,Completed,Randomized Crossover Study of Magnesium Supplementation,2007-06-01T00:00:00Z,2009-03-01T00:00:00Z,2009-03-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Los Angeles",UCLA Program on Genomics and Nutrition,NA,NA,NA,"University of California, Los Angeles",2008,2007,2009
NCT00742729,2016-07-28,2008-08-27,NA,Interventional,Not Applicable,906,Completed,Increasing Colorectal Cancer Screening Among Filipino Americans,2004-09-01T00:00:00Z,2009-06-01T00:00:00Z,2009-06-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2008,2004,2009
NCT00742755,2016-08-17,2008-08-27,NA,Interventional,Not Applicable,160,Completed,Increasing Adherence to Follow-up of Breast Abnormalities in Low-Income Korean American Women,2003-09-01T00:00:00Z,2009-09-01T00:00:00Z,2009-09-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"Division of Cancer Prevention and Control Research, University of California Los Angeles",NA,NA,NA,NA,2008,2003,2009
NCT00744068,2016-11-23,2008-08-28,NA,Interventional,Not Applicable,302,Completed,Four Models of Telephone Support for Stimulant Recovery,2006-04-01T00:00:00Z,2011-09-01T00:00:00Z,2010-09-01T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,"University of California, Los Angeles",UCLA Integrated Substance Abuse Programs,NA,NA,NA,NA,2008,2006,2011
NCT00748761,2020-03-23,2008-09-08,NA,Interventional,Not Applicable,119,Completed,Cognitive Behavioral Therapy for Pediatric Obsessive-Compulsive Disorder,2008-06-01T00:00:00Z,2016-12-31T00:00:00Z,2016-12-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",UCLA Child Psychiatry,NA,NA,NA,NA,2008,2008,2016
NCT00748969,2018-08-06,2008-09-08,2014-10-30,Interventional,Phase 2/Phase 3,2,Terminated,"Clinical Trial of Growth Hormone in MPS I, II, and VI",2008-11-01T00:00:00Z,2013-09-01T00:00:00Z,2013-09-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,NA,NA,NA,NA,NA,2008,2008,2013
NCT00752154,2010-07-01,2008-09-11,NA,Interventional,Early Phase 1,40,Unknown status,Curcumin in Rheumatoid Arthritis,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z,2010-12-01T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,UCLA,2008,2010,2011
NCT00759122,2008-09-23,2008-09-23,NA,Interventional,Phase 4,44,Completed,Electroencephalography (EEG) Biomarkers of Response in Depression,2002-11-01T00:00:00Z,2005-12-01T00:00:00Z,2005-11-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,UCLA Semel Institute for Neuroscience and Human Behavior,2008,2002,2005
NCT00759317,2014-07-01,2008-09-24,NA,Interventional,Phase 4,37,Completed,Physiologic Monitoring of Antidepressant Treatment Response,2001-06-01T00:00:00Z,2002-09-01T00:00:00Z,2002-08-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2008,2001,2002
NCT00760097,2013-02-04,2008-09-24,NA,Interventional,Phase 4,18,Completed,Adjunctive Transcranial Direct Current Stimulation for Cognition in Major Depression,2007-09-01T00:00:00Z,2009-05-01T00:00:00Z,2009-05-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2008,2007,2009
NCT00760721,2016-11-23,2008-09-25,NA,Interventional,Phase 3,1123,Completed,Increasing Hepatitis B Screening Among Korean Church Attendees,2006-09-01T00:00:00Z,2012-08-01T00:00:00Z,2011-08-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,NA,2008,2006,2012
NCT00777049,2016-07-14,2008-10-21,2016-05-26,Interventional,Phase 2,54,Completed,Study of Panobinostat Monotherapy in Women With HER2-negative Locally Recurrent or Metastatic Breast Cancer,2009-02-01T00:00:00Z,2015-04-01T00:00:00Z,2015-04-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,NA,NA,"University of California, Los Angeles",NA,NA,NA,2008,2009,2015
NCT00777335,2015-10-27,2008-10-21,2012-01-06,Interventional,Phase 2,4,Terminated,Study of Panobinostat Monotherapy in Women With v-ERB-B2 Avian Erythroblastic Leukemia Viral Oncogene Homolog 2 (HER2) Positive Locally Recurrent or Metastatic Breast Cancer,2009-02-01T00:00:00Z,2010-03-01T00:00:00Z,2010-03-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,NA,NA,"University of California, Los Angeles",NA,NA,NA,2008,2009,2010
NCT00780598,2012-06-27,2008-10-24,NA,Interventional,Phase 2,76,Completed,Safety and Anti-Disease Activity of Oral Tosedostat (CHR-2797) in Elderly Subjects With Refractory or Relapsed AML,2009-10-01T00:00:00Z,2011-03-01T00:00:00Z,2011-03-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,"UCLA Division of Hematology/oncology, Los Angeles",NA,NA,NA,NA,2008,2009,2011
NCT00781729,2008-10-28,2008-10-28,NA,Interventional,Phase 2,118,Completed,Yoga for Kyphosis Trial,2004-09-01T00:00:00Z,2006-09-01T00:00:00Z,2006-09-01T00:00:00Z,FALSE,Randomized,Single,NIH,FALSE,NA,"University of California, Los Angeles",NA,NA,NA,Geffen SOM at UCLA,2008,2004,2006
NCT00784485,2011-03-08,2008-11-03,NA,Interventional,Phase 4,13,Terminated,Non-invasive Measures of Effects of Xolair in Asthma,2009-02-01T00:00:00Z,2011-02-01T00:00:00Z,2011-02-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,UCLA,2008,2009,2011
NCT00784758,2019-05-09,2008-11-03,2013-05-02,Interventional,Not Applicable,81,Completed,Fenzian Asthma Multicenter Outcomes Study,2009-02-01T00:00:00Z,2011-06-01T00:00:00Z,2011-06-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2008,2009,2011
NCT00786968,2013-02-19,2008-06-17,NA,Interventional,Phase 1,3,Terminated,Extension Study of Intrathecal Enzyme Replacement Therapy for MPS I,2008-01-01T00:00:00Z,2011-10-01T00:00:00Z,2011-10-01T00:00:00Z,FALSE,NA,None (Open Label),INDIV,TRUE,NA,Los Angeles Biomedical Research Institute at Harbor-UCLA,NA,NA,NA,NA,2008,2008,2011
NCT00788073,2013-03-22,2008-11-07,2013-02-07,Interventional,Phase 2,63,Completed,"Safety, Tolerability and Efficacy Study of STX209 in Subjects With Fragile X Syndrome",2008-11-01T00:00:00Z,2010-05-01T00:00:00Z,2010-03-01T00:00:00Z,TRUE,Randomized,Quadruple,INDUSTRY,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2008,2008,2010
NCT00789932,2013-02-01,2008-11-12,NA,Interventional,Phase 1/Phase 2,20,Completed,"Cognitive Behavioral Therapy for Core Autism Symptoms in School-Aged Children: A Randomized, Controlled Trial",2008-09-01T00:00:00Z,2011-12-01T00:00:00Z,2011-12-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2008,2008,2011
NCT00792168,2008-11-14,2008-11-14,NA,Interventional,Phase 4,38,Completed,Physiologic Monitoring of Antidepressant Treatment Response,1996-11-01T00:00:00Z,1998-12-01T00:00:00Z,NA,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Los Angeles",UCLA Department of Psychiatry and Biobeavioral Sciences,NA,NA,NA,NA,2008,1996,1998
NCT00794508,2021-04-21,2008-11-19,2016-03-09,Interventional,Phase 2,10,Completed,MND-ADA Transduction of CD34+ Cells From Children With ADA-SCID,2008-11-01T00:00:00Z,2015-01-01T00:00:00Z,2014-12-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2008,2008,2015
NCT00798876,2019-05-03,2008-11-25,NA,Interventional,Not Applicable,56,Completed,Low-Fat Fish Oil Diet for Prostate Cancer Prevention,2001-12-18T00:00:00Z,2018-02-12T00:00:00Z,2018-02-12T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,UCLA and Western Los Angles VA,NA,NA,NA,NA,2008,2001,2018
NCT00811954,2014-09-04,2008-12-18,2014-06-23,Interventional,Phase 3,1814,Completed,Comparative Study of Three NNRTI-Sparing HAART Regimens,2009-05-01T00:00:00Z,2013-06-01T00:00:00Z,2013-06-01T00:00:00Z,TRUE,Randomized,None (Open Label),NETWORK,TRUE,NA,NA,UCLA AIDS Prevention & Treatment CTU,NA,NA,NA,2008,2009,2013
NCT00833443,2014-01-10,2009-01-30,2014-01-10,Interventional,Phase 2,84,Completed,Study of Medical Treatment for Methamphetamine Addiction,2009-01-01T00:00:00Z,2013-07-01T00:00:00Z,2012-12-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, Los Angeles",UCLA Dept of Family Medicine,NA,NA,NA,"University of California, Los Angeles",2009,2009,2013
NCT00846547,2013-05-10,2009-02-17,2013-02-14,Interventional,Phase 2,32,Completed,Open-Label Study of the Safety and Tolerability of STX209 in Subjects With Autism Spectrum Disorders,2009-02-01T00:00:00Z,2010-09-01T00:00:00Z,2010-06-01T00:00:00Z,TRUE,NA,None (Open Label),INDUSTRY,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2009,2009,2010
NCT00852358,2016-01-22,2009-02-25,NA,Interventional,Not Applicable,9,Completed,A Study of Intrathecal Enzyme Therapy for Cognitive Decline in MPS I,2009-06-01T00:00:00Z,2015-04-01T00:00:00Z,2015-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),INDIV,TRUE,NA,Los Angeles Biomedical Institute at Harbor-UCLA,NA,NA,NA,NA,2009,2009,2015
NCT00855712,2020-06-04,2009-03-03,NA,Interventional,Not Applicable,128,Completed,Randomized Study of Organ Care System Cardiac for Preservation of Donated Hearts for Eventual Transplantation,2009-03-01T00:00:00Z,2013-11-01T00:00:00Z,2013-10-01T00:00:00Z,FALSE,Randomized,None (Open Label),INDUSTRY,TRUE,NA,NA,"University of California, Los Angeles",NA,NA,NA,2009,2009,2013
NCT00856323,2016-08-12,2009-03-03,2012-08-27,Interventional,Phase 2,53,Completed,Contingency Management for Methamphetamine Abstinence and HIV Post-Exposure Prophylaxis in Men Who Have Sex With Men,2009-01-01T00:00:00Z,2010-12-01T00:00:00Z,2010-12-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,UCLA Center for Clinical AIDS Research and Education; UCLA Department of Family Medicine,NA,NA,NA,NA,2009,2009,2010
NCT00857662,2017-03-01,2009-03-05,NA,Interventional,Phase 2,117,Completed,Study Comparing Onyx and TRUFILL in Brain Arteriovenous Malformations (AVMs),2001-05-01T00:00:00Z,2007-12-01T00:00:00Z,2003-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),INDUSTRY,FALSE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2009,2001,2007
NCT00858845,2018-04-26,2009-03-06,2013-06-19,Interventional,Phase 4,11,Completed,Using Clonidine to Improve Leg Weakness in People With Heart Failure,2008-05-01T00:00:00Z,2012-12-01T00:00:00Z,2011-03-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2009,2008,2012
NCT00860769,2016-09-26,2009-03-11,NA,Interventional,Phase 1/Phase 2,68,Completed,Asha HIV Health Promotion Intervention in India,2008-09-01T00:00:00Z,2012-06-01T00:00:00Z,2011-03-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2009,2008,2012
NCT00860847,2015-02-28,2009-03-11,2013-01-27,Interventional,Phase 3,65,Completed,Firefighter Aged Garlic Extract Investigation With CoQ10 as a Treatment for Heart Disease (FAITH),2009-05-01T00:00:00Z,2010-09-01T00:00:00Z,2010-08-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,"University of California, Los Angeles",NA,NA,NA,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,2009,2009,2010
NCT00861081,2018-06-02,2009-03-12,NA,Interventional,Not Applicable,410,Completed,"Intervention to Enable Stroke Survivors in Los Angeles County Hospitals to ""Stay Within the Guidelines""",2010-01-01T00:00:00Z,2013-09-01T00:00:00Z,2013-09-01T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2009,2010,2013
NCT00862238,2013-03-21,2009-03-13,NA,Interventional,Phase 2,156,Completed,An Arts Intervention for Drug-Using Homeless Youth,2008-04-01T00:00:00Z,2011-03-01T00:00:00Z,2011-03-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2009,2008,2011
NCT00863642,2011-09-25,2009-03-16,NA,Interventional,Not Applicable,100,Completed,Early Versus Delayed Surgery for Gallstone Pancreatitis,2007-11-01T00:00:00Z,2009-11-01T00:00:00Z,2009-11-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,NA,NA,NA,NA,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,2009,2007,2009
NCT00869141,2015-11-30,2009-03-24,2015-06-01,Interventional,Phase 4,52,Completed,Earlier Intraocular Pressure Control After Ahmed Glaucoma Valve Implantation for Glaucoma,2009-03-01T00:00:00Z,2013-03-01T00:00:00Z,2013-03-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","Jules Stein Eye Institute, University of California Los Angeles",NA,NA,NA,"University of California, Los Angeles",2009,2009,2013
NCT00871377,2014-01-09,2009-03-27,2013-10-31,Interventional,Phase 2,24,Completed,"Double Blind, Crossover Study of Fish Oil [EPA and DHA] for Intractable Partial Seizures",2008-05-01T00:00:00Z,2011-08-01T00:00:00Z,2011-05-01T00:00:00Z,TRUE,Randomized,Quadruple,NIH,FALSE,NA,David Geffen - UCLA School of Medicine,NA,NA,NA,NA,2009,2008,2011
NCT00872820,2014-12-09,2009-03-30,NA,Interventional,Not Applicable,50,Completed,Examining Long-Term Effects and Neural Mediators of Behavioral Treatments for Social Anxiety Disorder,2008-10-01T00:00:00Z,2013-09-01T00:00:00Z,2013-09-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2009,2008,2013
NCT00882115,2019-09-18,2009-04-14,2017-08-11,Interventional,Not Applicable,38,Completed,Broccoli Sprout Extract Effects on Allergic Inflammation in the Nose,2009-07-10T00:00:00Z,2011-12-01T00:00:00Z,2011-12-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",NA,UCLA Department of Medicine,NA,NA,"University of California, Los Angeles",2009,2009,2011
NCT00883129,2017-02-06,2009-04-16,2016-11-06,Interventional,Phase 2,142,Completed,Comparison of Therapeutic Regimens for Scleroderma Interstitial Lung Disease (The Scleroderma Lung Study II),2009-09-01T00:00:00Z,2015-11-01T00:00:00Z,2015-01-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,NA,"University of California, Los Angeles; UCLA School of Public Health",NA,NA,NA,"University of California, Los Angeles",2009,2009,2015
NCT00891228,2018-04-26,2009-04-30,2016-04-08,Interventional,Phase 1,99,Completed,"Study of the Safety, and Sperm and Gonadotropin Suppression of a Contraceptive Gel in Normal Men",2009-05-01T00:00:00Z,2011-11-01T00:00:00Z,2010-05-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,TRUE,NA,"LA BioMedical Research Institute, Harbor-UCLA",NA,NA,NA,NA,2009,2009,2011
NCT00910650,2021-12-03,2009-05-01,2021-05-13,Interventional,Phase 2,14,Completed,Study of Gene Modified Immune Cells in Patients With Advanced Melanoma,2009-10-13T00:00:00Z,2019-05-30T00:00:00Z,2019-05-30T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2009,2009,2019
NCT00917059,2013-02-04,2009-06-08,NA,Interventional,Phase 4,172,Completed,Personalized Indicators for Predicting Response to SSRI Treatment in Major Depression (The PRISE-MD Study),2009-05-01T00:00:00Z,2012-05-01T00:00:00Z,2012-05-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2009,2009,2012
NCT00924612,2020-11-06,2009-06-17,2020-10-01,Interventional,Phase 2,16,Completed,Study to Determine the Effect of Food on the Absorption of an Oral Testosterone Undecanoate Formulation,2009-07-01T00:00:00Z,2010-07-01T00:00:00Z,2009-09-01T00:00:00Z,TRUE,Randomized,None (Open Label),INDUSTRY,TRUE,NA,LABiomedical Research Institute at Harbor-UCLA Medical Center,NA,NA,NA,NA,2009,2009,2010
NCT00926146,2017-01-26,2009-06-22,NA,Interventional,Not Applicable,451,Completed,Hepatitis B Virus (HBV) Prevention for Homeless at Risk for HBV/Hepatitis C Virus (HCV)/HIV,2009-07-01T00:00:00Z,2015-02-01T00:00:00Z,2014-01-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2009,2009,2015
NCT00943085,2014-03-24,2009-07-20,NA,Interventional,Not Applicable,52,Completed,Early Family-Focused Treatment for Youth at Risk for Bipolar Disorder,2007-04-01T00:00:00Z,2011-08-01T00:00:00Z,2010-08-01T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2009,2007,2011
NCT00948610,2017-10-26,2009-07-28,2017-03-24,Interventional,Not Applicable,20,Completed,Sleep and Immunity in Rheumatoid Arthritis : Remicade Substudy,2008-11-01T00:00:00Z,2011-04-01T00:00:00Z,2011-04-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2009,2008,2011
NCT00949234,2017-12-15,2009-07-29,2017-10-02,Interventional,Phase 2,267,Completed,Interventions for HIV Negative Men and Women Who Have High-risk Suspected Exposure to HIV,2010-03-01T00:00:00Z,2011-08-01T00:00:00Z,2010-06-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2009,2010,2011
NCT00953095,2014-09-22,2009-08-04,NA,Interventional,Not Applicable,112,Completed,Social and Communication Outcomes for Young Children With Autism,2009-04-01T00:00:00Z,2011-12-01T00:00:00Z,2011-12-01T00:00:00Z,FALSE,Randomized,Single,FED,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2009,2009,2011
NCT00955968,2021-11-12,2009-08-07,2017-08-30,Interventional,Phase 4,1653,Completed,IMPAACT 1077HS: Examining Benefits of HAART Continuation in Postpartum Women,2010-01-01T00:00:00Z,2016-08-31T00:00:00Z,2016-08-31T00:00:00Z,TRUE,Randomized,None (Open Label),NETWORK,TRUE,NA,NA,"University of California, Los Angeles",NA,NA,NA,2009,2010,2016
NCT00956514,2013-02-04,2009-08-07,NA,Interventional,Phase 4,50,Completed,Neurophysiologic Predictors of Outcome With rTMS Treatment of Major Depressive Disorder,2009-07-01T00:00:00Z,2011-10-01T00:00:00Z,2011-09-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",UCLA Depression Research and Clinic Program,NA,NA,NA,"University of California, Los Angeles",2009,2009,2011
NCT00957242,2014-07-14,2009-08-10,2013-03-04,Interventional,Phase 3,145,Terminated,AntiCoagulant Effectiveness in Idiopathic Pulmonary Fibrosis,2009-10-01T00:00:00Z,2011-07-01T00:00:00Z,2011-07-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2009,2009,2011
