nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,usc_lead_sponsor,usc_principal_investigator,usc_study_director,usc_study_chair,usc_unspecified_official,usc_responsible_party,registration_year,start_year,completion_year
NCT01518465,2017-11-27,2012-01-18,NA,Interventional,Phase 2,13,Terminated,"Dalteparin, Lenalidomide, and Low-Dose Dexamethasone in Treating Patients With Previously Untreated Multiple Myeloma",2012-01-09T00:00:00Z,2017-10-31T00:00:00Z,2016-12-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2012,2012,2017
NCT01524835,2017-03-23,2012-01-31,NA,Observational,NA,192,Completed,Live Lung Donor Cross-sectional Cohort Study,2010-08-01T00:00:00Z,2012-10-01T00:00:00Z,2012-09-01T00:00:00Z,FALSE,NA,NA,NIH,TRUE,NA,University of Southern California,NA,NA,NA,NA,2012,2010,2012
NCT01543620,2014-12-08,2012-02-28,NA,Observational,NA,150,Unknown status,Prospective Observational Study to Evaluate Biomarkers of Aminoglycoside Nephrotoxicity in Patients With Cystic Fibrosis,2012-02-01T00:00:00Z,2015-06-01T00:00:00Z,2015-06-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,NA,University of Southern California,NA,NA,NA,NA,2012,2012,2015
NCT01547676,2015-03-25,2012-02-10,NA,Interventional,Not Applicable,28,Terminated,Clamped or Unclamped Surgery in Treating Patients With Kidney Cancer,2011-12-01T00:00:00Z,2014-09-01T00:00:00Z,2013-09-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2012,2011,2014
NCT01592097,2018-04-30,2012-05-01,NA,Observational,NA,51,Completed,Exploratory Study to Assess Clinical Response to Gilenya® (Fingolimod) in Hispanics With RRMS,2012-06-01T00:00:00Z,2018-04-01T00:00:00Z,2018-04-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2012,2012,2018
NCT01595581,2022-02-08,2012-05-08,2017-03-30,Interventional,Phase 3,14,Completed,Testosterone Administration and ACL Reconstruction in Men,2012-04-01T00:00:00Z,2015-05-01T00:00:00Z,2015-05-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2012,2012,2015
NCT01607229,2012-05-24,2012-05-08,NA,Observational,NA,25,Completed,Multi-frequency Bioelectrical Impedance for Estimating Total Body Water by Deuterium Dilution,2010-01-01T00:00:00Z,2010-05-01T00:00:00Z,2010-05-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2012,2010,2010
NCT01612156,2015-01-16,2012-05-31,2015-01-07,Interventional,Not Applicable,90,Completed,Lubricant Versus Lidocaine Gel for Pain Control During Urodynamics,2011-12-01T00:00:00Z,2012-04-01T00:00:00Z,2012-04-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2012,2011,2012
NCT01614652,2017-06-21,2012-06-04,NA,Interventional,Phase 3,331,Terminated,A Pivotal Trial to Establish the Efficacy and Long-term Safety of the Parachute Implant System,2012-12-01T00:00:00Z,2017-06-01T00:00:00Z,2017-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),INDUSTRY,TRUE,NA,University of Southern California,NA,NA,NA,NA,2012,2012,2017
NCT01617070,2016-11-08,2012-06-08,2016-11-08,Interventional,Phase 4,10,Completed,Effects of Kuvan on Melatonin Secretion,2012-05-01T00:00:00Z,2014-12-01T00:00:00Z,2014-12-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2012,2012,2014
NCT01625169,2014-08-11,2012-06-12,2014-06-09,Interventional,Not Applicable,9,Completed,Etravirine Pharmacokinetics and HIV Viral Load in Breast Milk and Plasma,2010-04-01T00:00:00Z,2012-12-01T00:00:00Z,2012-12-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2012,2010,2012
NCT01635673,2012-07-06,2012-07-03,NA,Interventional,Not Applicable,20,Completed,Effects of Whole Body Vibration Exercise on Metabolic Systems in Latino Boys,2010-05-01T00:00:00Z,2011-05-01T00:00:00Z,2011-05-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2012,2010,2011
NCT01639521,2014-01-27,2012-07-10,NA,Interventional,Phase 2,0,Withdrawn,"Gemcitabine Hydrochloride and Cisplatin or High-Dose Methotrexate, Vinblastine, Doxorubicin Hydrochloride, and Cisplatin in Treating Patients With Urothelial Cancer",2013-05-01T00:00:00Z,2013-05-01T00:00:00Z,2013-05-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,NA,2012,2013,2013
NCT01642342,2021-04-01,2012-07-14,NA,Interventional,Phase 1,102,"Active, not recruiting",Recombinant Albumin Fusion Protein sEphB4-HSA in Treating Patients With Metastatic or Recurrent Solid Tumors,2012-09-06T00:00:00Z,2023-09-06T00:00:00Z,2022-09-06T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2012,2012,2023
NCT01649258,2017-11-15,2012-07-20,NA,Interventional,Phase 1,29,Terminated,Fosaprepitant Dimeglumine and Granisetron Transdermal System in Preventing Nausea and Vomiting in Patients With Breast Cancer Undergoing Chemotherapy,2012-09-04T00:00:00Z,2017-09-30T00:00:00Z,2017-05-22T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2012,2012,2017
NCT01667978,2015-08-19,2012-08-15,2015-05-27,Interventional,Not Applicable,35,Completed,The Effect of Protease Inhibitors on the Pharmacokinetics of Oral Norethindrone Contraception,2012-06-01T00:00:00Z,2014-09-01T00:00:00Z,2013-09-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2012,2012,2014
NCT01676337,2015-05-26,2012-08-28,NA,Interventional,Not Applicable,374,Completed,Text Message Appointment Reminders,2012-07-01T00:00:00Z,2013-07-01T00:00:00Z,2013-07-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2012,2012,2013
NCT01676818,2021-11-12,2012-08-29,NA,Interventional,Phase 2,32,Completed,Eribulin Mesylate in Treating Patients With Advanced or Recurrent Cervical Cancer,2012-08-09T00:00:00Z,2021-08-09T00:00:00Z,2021-02-21T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2012,2012,2021
NCT01679132,2021-11-29,2012-08-31,NA,Interventional,Not Applicable,10,Suspended,BAROSTIM NEO Hypertension Pivotal Trial,2013-04-12T00:00:00Z,2026-03-01T00:00:00Z,2026-03-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,NA,NA,Keck School of Medicine of the University of Southern California,NA,NA,2012,2013,2026
NCT01681888,2018-09-06,2012-07-19,NA,Interventional,Not Applicable,100,Unknown status,Surface EMG Biofeedback for Children With Cerebral Palsy,2012-05-01T00:00:00Z,2020-01-01T00:00:00Z,2020-01-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2012,2012,2020
NCT01685125,2017-07-05,2012-09-11,NA,Interventional,Phase 2,96,Unknown status,Abiraterone Acetate and Prednisone With or Without Dasatinib in Treating Patients With Metastatic Hormone-Resistant Prostate Cancer,2012-09-01T00:00:00Z,2018-03-01T00:00:00Z,2016-03-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2012,2012,2018
NCT01687153,2021-11-24,2012-08-31,NA,Observational,NA,289,Completed,A Study of Brain Aging in Vietnam War Veterans,2012-10-01T00:00:00Z,2021-09-21T00:00:00Z,2021-09-21T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,University of Southern California,NA,NA,NA,NA,University of Southern California,2012,2012,2021
NCT01695057,2014-01-27,2012-09-24,NA,Interventional,Not Applicable,0,Withdrawn,Vorinostat Before Surgery in Treating Patients With Triple-Negative Breast Cancer,2012-10-01T00:00:00Z,2015-10-01T00:00:00Z,2014-10-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,NA,2012,2012,2015
NCT01706991,2012-10-12,2012-10-05,NA,Observational,NA,32,Completed,Amblyopia and Strabismus Detection Using a Pediatric Vision Scanner,2011-01-01T00:00:00Z,2011-06-01T00:00:00Z,2011-06-01T00:00:00Z,FALSE,NA,NA,INDUSTRY,FALSE,NA,University of Southern California,NA,NA,NA,NA,2012,2011,2011
NCT01712815,2022-08-06,2012-10-18,NA,Interventional,Not Applicable,25,Recruiting,PET/CT in Evaluating Response to Chemotherapy in Patients With Breast Cancer,2013-11-22T00:00:00Z,2024-11-22T00:00:00Z,2023-11-22T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2012,2013,2024
NCT01720160,2019-05-08,2012-10-29,NA,Interventional,Not Applicable,98,Unknown status,BAROSTIM® Hope for Heart Failure Study,2012-11-01T00:00:00Z,2021-03-01T00:00:00Z,2015-05-01T00:00:00Z,FALSE,Randomized,None (Open Label),INDUSTRY,TRUE,NA,University of Southern California,NA,NA,NA,NA,2012,2012,2021
NCT01723917,2019-04-02,2012-11-06,NA,Interventional,Not Applicable,71,Completed,Phytoserms for Menopause Symptoms and Age-Associated Memory Decline,2012-07-01T00:00:00Z,2015-01-01T00:00:00Z,2015-01-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2012,2012,2015
NCT01729117,2012-11-13,2012-11-13,NA,Interventional,Not Applicable,30,Completed,A Trial of Meal Replacement at a Community Diabetes Clinic Serving a Low Socioeconomic Hispanic Population,2009-05-01T00:00:00Z,2012-04-01T00:00:00Z,2012-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2012,2009,2012
NCT01749358,2017-04-04,2012-06-25,NA,Interventional,Phase 1,60,Completed,Dose Optimization for Stroke Evaluation,2012-03-01T00:00:00Z,2016-08-01T00:00:00Z,2016-08-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,University of Southern California,University of Southern California,University of Southern California,NA,NA,University of Southern California,2012,2012,2016
NCT01755208,2021-11-11,2012-12-18,NA,Interventional,Not Applicable,110,Terminated,Light-Scattering Spectroscopy for Detection of Breast Cancer,2012-11-21T00:00:00Z,2020-11-19T00:00:00Z,2020-11-19T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2012,2012,2020
NCT01758549,2014-06-29,2012-11-25,NA,Interventional,Not Applicable,62,Completed,Randomized Trial of Aggressive Fluid Hydration to Prevent Post ERCP Pancreatitis,2012-07-01T00:00:00Z,2013-06-01T00:00:00Z,2013-06-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2012,2012,2013
NCT01759979,2017-03-30,2012-12-31,NA,Interventional,Not Applicable,60,Completed,Laser Versus Mechanical Lithotripsy of Bile Duct Stones,2013-01-01T00:00:00Z,2016-03-01T00:00:00Z,2016-03-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2012,2013,2016
NCT01761539,2016-07-31,2013-01-03,NA,Interventional,Not Applicable,60,Completed,Moderate Versus Aggressive Fluids for Acute Pancreatitis,2013-04-01T00:00:00Z,2015-11-01T00:00:00Z,2015-11-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2013,2013,2015
NCT01762410,2014-09-26,2012-12-20,NA,Interventional,Phase 1,60,Suspended,Clinical Study of Oral PI3K/mTOR Inhibitor in Patients With Advanced Refractory Solid Tumors,2012-09-01T00:00:00Z,2016-03-01T00:00:00Z,2015-11-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,University of Southern California,NA,NA,NA,NA,2012,2012,2016
NCT01763346,2019-10-15,2013-01-04,2019-08-28,Interventional,Not Applicable,88,Completed,Beta Cell Restoration Through Fat Mitigation,2013-06-01T00:00:00Z,2018-06-01T00:00:00Z,2018-06-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2013,2013,2018
NCT01764347,2014-01-27,2012-12-21,NA,Interventional,Not Applicable,24,Completed,Magnetic Resonance Imaging-Transrectal Ultrasound Fusion Image-Guided Prostate Biopsy Following Radical Prostatectomy in Patients With Prostate Cancer,2010-11-01T00:00:00Z,2013-09-01T00:00:00Z,2012-09-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2012,2010,2013
NCT01764698,2017-10-24,2012-12-17,NA,Interventional,Not Applicable,98,Completed,Delivery of Anxiety Disorder Treatment in Addictions Centers,2013-11-15T00:00:00Z,2016-11-15T00:00:00Z,2016-11-15T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,NA,University of Southern California,NA,NA,NA,NA,2012,2013,2016
NCT01767064,2017-07-05,2013-01-10,2017-03-30,Interventional,Not Applicable,14,Completed,Nudging Guideline-concordant Antibiotic Prescribing Using Public Commitments,2012-02-01T00:00:00Z,2013-05-01T00:00:00Z,2012-05-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2013,2012,2013
NCT01767909,2020-05-14,2013-01-10,2020-02-13,Interventional,Phase 2/Phase 3,240,Completed,The Study of Nasal Insulin in the Fight Against Forgetfulness (SNIFF),2014-01-08T00:00:00Z,2018-12-11T00:00:00Z,2018-12-11T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,University of Southern California,NA,NA,NA,NA,University of Southern California,2013,2014,2018
NCT01779336,2014-09-26,2013-01-28,NA,Interventional,Phase 1,70,Suspended,Clinical Study of Oral IGF-1R Inhibitor in Subjects With Advanced Refractory Solid Tumors,2012-12-01T00:00:00Z,2014-12-01T00:00:00Z,2014-11-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,University of Southern California,NA,NA,NA,NA,2013,2012,2014
NCT01781013,2014-12-03,2013-01-29,NA,Interventional,Not Applicable,1485,Completed,Diabetes-Depression Care-management Adoption Trial,2010-06-01T00:00:00Z,2013-09-01T00:00:00Z,2013-09-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2013,2010,2013
NCT01801046,2018-03-28,2013-02-26,NA,Interventional,Phase 1,10,Terminated,Donor Stem Cell Transplant in Treating Patients With High Risk Acute Myeloid Leukemia,2013-03-06T00:00:00Z,2017-08-20T00:00:00Z,2017-07-27T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2013,2013,2017
NCT01802346,2021-11-16,2013-02-27,NA,Interventional,Not Applicable,120,Recruiting,Controlled Low Calorie Diet in Reducing Side Effects and Increasing Response to Chemotherapy in Patients With Breast or Prostate Cancer,2013-01-29T00:00:00Z,2024-01-29T00:00:00Z,2023-01-29T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,NA,2013,2013,2024
NCT01807806,2017-05-02,2013-03-05,NA,Interventional,Not Applicable,65,Completed,Safety and Effectiveness Study: Role Playing Game for Friends and Family of Service Members,2013-03-01T00:00:00Z,2013-07-01T00:00:00Z,2013-06-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2013,2013,2013
NCT01814436,2016-04-26,2013-03-16,NA,Interventional,Not Applicable,80,Unknown status,Revitalization of Immature Permanent Teeth With Necrotic Pulps Using SHED Cells,2013-02-01T00:00:00Z,2017-10-01T00:00:00Z,2017-07-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"chool of Stomatology, Fourth Military Medical Univeristy; Ostrow School of Dentistry, University of Southern California",NA,NA,NA,NA,2013,2013,2017
NCT01823458,2017-03-31,2013-03-05,NA,Interventional,Not Applicable,152,Completed,Behavioral Economics Incentives for Health Management,2012-04-01T00:00:00Z,2014-08-01T00:00:00Z,2014-08-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2013,2012,2014
NCT01849822,2021-04-06,2013-04-25,2021-01-26,Interventional,Not Applicable,1,Completed,Providing Brain Control of Extracorporeal Devices to Patients With Quadriplegia,2013-02-01T00:00:00Z,2019-01-01T00:00:00Z,2019-01-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,NA,University of Southern California,NA,NA,NA,NA,2013,2013,2019
NCT01866423,2017-07-31,2013-05-28,2017-07-03,Interventional,Phase 2,4,Terminated,Orteronel in Treating Patients With Metastatic Hormone-Resistant Prostate Cancer,2013-10-25T00:00:00Z,2016-07-26T00:00:00Z,2015-07-23T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2013,2013,2016
NCT01871571,2022-08-05,2013-06-04,NA,Interventional,Phase 2,17,"Active, not recruiting","Bevacizumab, Fluorouracil, Leucovorin Calcium, and Oxaliplatin Before Surgery in Treating Patients With Stage II-III Rectal Cancer",2013-08-02T00:00:00Z,2023-06-24T00:00:00Z,2022-06-24T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2013,2013,2023
NCT01873833,2021-08-22,2013-06-06,NA,Interventional,Phase 2,10,Terminated,"Capecitabine, Cyclophosphamide, Lapatinib Ditosylate, and Trastuzumab in Treating Patients With HER2-Positive Metastatic Breast Cancer",2013-07-29T00:00:00Z,2021-03-02T00:00:00Z,2021-03-02T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2013,2013,2021
NCT01895595,2013-07-03,2013-07-01,NA,Interventional,Not Applicable,51,Completed,Guided Imagery Intervention for Obese Latino Adolescents,2007-01-01T00:00:00Z,2008-12-01T00:00:00Z,2008-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2013,2007,2008
NCT01909440,2019-06-17,2013-07-24,NA,Interventional,Not Applicable,43,Completed,Resistance Training and Protein Supplementation for Prostate Cancer Survivors,2013-07-08T00:00:00Z,2018-08-07T00:00:00Z,2017-03-10T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2013,2013,2018
