nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucdavis_lead_sponsor,ucdavis_principal_investigator,ucdavis_study_chair,ucdavis_study_director,ucdavis_unspecified_official,ucdavis_responsible_party,registration_year,start_year,completion_year
NCT01474746,2017-08-25,2011-11-10,2017-03-27,Interventional,Phase 2,57,Completed,Trial of Sertraline to Treat Children With Fragile X Syndrome,2012-01-01T00:00:00Z,2015-09-01T00:00:00Z,2015-08-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,NA,UC Davis MIND Institute,NA,NA,NA,"University of California, Davis",2011,2012,2015
NCT01482546,2017-06-26,2011-11-27,NA,Observational,NA,6,Completed,Comparing Clinical Performance of Novice Trainee Endoscopists Using Conventional Air Insufflation Versus Warm Water Infusion Colonoscopy,2012-05-01T00:00:00Z,2016-09-01T00:00:00Z,2016-09-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2011,2012,2016
NCT01483508,2012-10-23,2011-11-28,NA,Interventional,Not Applicable,12,Completed,Absorption and Metabolism of Dietary Cocoa Procyanidins in Humans,2008-02-01T00:00:00Z,2008-08-01T00:00:00Z,2008-08-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis","Department of Nutrition, University of California Davis","Department of Nutition, University of California Davis",NA,NA,NA,2011,2008,2008
NCT01494025,2021-07-02,2011-12-14,NA,Interventional,Not Applicable,13,Completed,Identification of Muscle-specific Biomarkers of Fatty Acid Beta-oxidation,2009-10-01T00:00:00Z,2012-07-01T00:00:00Z,2012-06-01T00:00:00Z,FALSE,NA,None (Open Label),FED,FALSE,NA,"University of California, Davis",NA,NA,NA,NA,2011,2009,2012
NCT01540318,2019-01-15,2012-01-31,NA,Interventional,Not Applicable,925,Completed,Utility of Abdominal Ultrasound in the Evaluation of Children With Blunt Trauma,2012-02-01T00:00:00Z,2016-01-01T00:00:00Z,2016-01-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis",UC Davis School of Medicine,NA,NA,NA,NA,2012,2012,2016
NCT01555983,2017-03-20,2012-02-09,2015-12-03,Interventional,Phase 2/Phase 3,42,Completed,Vaporized Cannabis and Spinal Cord Injury Pain,2012-07-01T00:00:00Z,2014-08-01T00:00:00Z,2014-08-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,NA,NA,NA,NA,NA,"University of California, Davis",2012,2012,2014
NCT01564381,2017-07-13,2012-02-22,NA,Interventional,Phase 1/Phase 2,64,Completed,Effects of Resveratrol Supplements on Vascular Health in Postmenopausal Women,2012-03-01T00:00:00Z,2015-03-01T00:00:00Z,2015-03-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2012,2012,2015
NCT01576055,2017-09-08,2012-03-29,2016-08-24,Interventional,Not Applicable,267,Completed,Evaluation of the GORE TIGRIS Vascular Stent,2012-04-01T00:00:00Z,2017-08-01T00:00:00Z,2015-08-01T00:00:00Z,TRUE,Randomized,None (Open Label),INDUSTRY,TRUE,NA,UC Davis,NA,NA,NA,NA,2012,2012,2017
NCT01587911,2017-08-10,2012-04-26,NA,Interventional,Not Applicable,20,Completed,Casinomacropeptide and Satiety,2008-05-01T00:00:00Z,2015-09-01T00:00:00Z,2009-05-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2012,2008,2015
NCT01592682,2015-06-01,2012-04-26,NA,Interventional,Not Applicable,410,Completed,Creating Smokefree Living Together for Chinese Household Pairs,2012-04-01T00:00:00Z,2015-05-01T00:00:00Z,2015-05-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2012,2012,2015
NCT01594008,2015-03-20,2012-05-04,NA,Interventional,Not Applicable,43,Completed,The Effects of Antioxidants in Blueberry Powder on Inflammation Induced by a Single High Fat Meal.,2012-01-01T00:00:00Z,2013-05-01T00:00:00Z,2013-05-01T00:00:00Z,FALSE,NA,Single,FED,FALSE,NA,"University of California, Davis",NA,NA,NA,NA,2012,2012,2013
NCT01601652,2021-01-25,2012-05-09,2020-11-17,Interventional,Phase 1/Phase 2,12,Completed,Compassionate Use of an Intravenous Fish Oil Emulsion in Infants With Cholestasis,2011-11-01T00:00:00Z,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,UC Davis,NA,NA,NA,"University of California, Davis",2012,2011,2018
NCT01615042,2020-05-26,2012-06-06,NA,Interventional,Phase 1,6,Terminated,Phase I Study of Lenalidomide in Patients With Acute Leukemia,2012-08-01T00:00:00Z,2017-05-01T00:00:00Z,2017-05-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, Davis",NA,NA,NA,"University of California, Davis",2012,2012,2017
NCT01618552,2015-11-30,2012-05-08,NA,Interventional,Not Applicable,182,Completed,Training Doctors to Support Patient Self-Care of Depression,2013-04-01T00:00:00Z,2015-05-01T00:00:00Z,2015-02-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2012,2013,2015
NCT01626235,2014-03-11,2012-06-20,NA,Observational,NA,843,Completed,AMPED Outcomes Registry of Post-ED Pain Management,2012-07-01T00:00:00Z,2014-03-01T00:00:00Z,2014-03-01T00:00:00Z,FALSE,NA,NA,INDUSTRY,TRUE,NA,NA,NA,UC Davis,NA,NA,2012,2012,2014
NCT01626300,2017-06-19,2012-06-20,NA,Observational,NA,45,Completed,The Effect of Milk Components on the Response to the Pneumonia Vaccine in Senior Citizens,2007-12-01T00:00:00Z,2008-06-01T00:00:00Z,2008-06-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, Davis",NA,NA,NA,NA,NA,2012,2007,2008
NCT01651975,2017-05-25,2012-01-24,NA,Interventional,Phase 4,100,Completed,Evaluation of Two Different Thickening Products in Patients With Dysphagia,2009-11-01T00:00:00Z,2011-04-01T00:00:00Z,2011-04-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2012,2009,2011
NCT01672229,2020-05-26,2012-08-01,NA,Interventional,Phase 1,16,Completed,Bortezomib in Patients With Chronic Graft Versus Host Disease,2012-07-01T00:00:00Z,2018-04-09T00:00:00Z,2018-04-09T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, Davis",NA,NA,NA,"University of California, Davis",2012,2012,2018
NCT01673828,2017-05-25,2012-08-20,2017-03-20,Interventional,Phase 2,13,Completed,Allopregnanolone for the Treatment of Traumatic Brain Injury,2013-04-01T00:00:00Z,2016-07-01T00:00:00Z,2015-05-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,NA,"University of California, Davis",NA,"University of California, Davis",NA,"University of California, Davis",2012,2013,2016
NCT01674231,2017-05-25,2012-08-23,NA,Interventional,Not Applicable,20,Completed,The Effects Grapes on Health Indices,2012-08-01T00:00:00Z,2015-04-01T00:00:00Z,2014-10-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2012,2012,2015
NCT01676714,2018-01-05,2012-08-27,2017-03-17,Interventional,Phase 2,10,Completed,Study of Dovitinib and Biomarkers in Advanced Non-Small Cell Lung Cancer or Advanced Colorectal Cancer,2013-02-01T00:00:00Z,2016-06-01T00:00:00Z,2016-01-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2012,2013,2016
NCT01683448,2020-12-01,2012-09-07,NA,Observational,NA,1,Completed,The Effect of Perioperative Medications on the Outcomes of Patients Undergoing Cardiac Surgery,2010-02-01T00:00:00Z,2015-02-01T00:00:00Z,2015-02-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis","UC Davis, Department of Anesthesiology and Pain Medicine",NA,NA,NA,NA,2012,2010,2015
NCT01704105,2018-07-10,2012-10-05,NA,Interventional,Not Applicable,8246,Completed,WASH Benefits Kenya,2012-11-01T00:00:00Z,2016-07-01T00:00:00Z,2016-07-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,NA,"University of California, Davis",NA,NA,NA,NA,2012,2012,2016
NCT01705093,2017-07-13,2012-08-31,NA,Interventional,Phase 2,32,Completed,The Effects of California Strawberries on Parameters of Cardiovascular Health,2012-05-01T00:00:00Z,2015-01-01T00:00:00Z,2015-01-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2012,2012,2015
NCT01715038,2017-05-24,2012-10-18,NA,Interventional,Not Applicable,4011,Completed,Effectiveness of LNS and MNP Supplements to Prevent Malnutrition in Women and Their Children in Bangladesh,2011-10-01T00:00:00Z,2015-10-01T00:00:00Z,2015-06-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2012,2011,2015
NCT01716195,2021-02-24,2012-10-25,2020-12-21,Interventional,Phase 2,18,Completed,Induction Chemotherapy Followed by Chemoradiotherapy for Head and Neck Cancer,2012-10-01T00:00:00Z,2020-10-01T00:00:00Z,2017-03-08T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2012,2012,2020
NCT01716208,2021-04-17,2012-10-25,2021-02-04,Interventional,Phase 2,12,Completed,Ofatumumab and Fresh Frozen Plasma in Patients With Chronic Lymphocytic Lymphoma,2013-01-14T00:00:00Z,2020-10-01T00:00:00Z,2019-10-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, Davis",NA,NA,NA,"University of California, Davis",2012,2013,2020
NCT01720459,2012-11-01,2012-10-31,NA,Interventional,Not Applicable,40,Unknown status,Effects of Micronized Trans-resveratrol Treatment on Polycystic Ovary Syndrome (PCOS) Patients,2012-12-01T00:00:00Z,2014-12-01T00:00:00Z,2013-12-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,NA,NA,NA,"University of California, Davis",NA,NA,2012,2012,2014
NCT01729416,2017-05-26,2012-11-02,NA,Interventional,Not Applicable,178,Completed,Prospective Randomized Controlled Trial Comparing Water and Air Colonoscopy in a Community Based Setting,2014-02-01T00:00:00Z,2015-04-01T00:00:00Z,2015-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2012,2014,2015
NCT01736059,2022-01-26,2012-07-25,NA,Interventional,Phase 1,15,Enrolling by invitation,Clinical Trial of Autologous Intravitreal Bone-marrow CD34+ Stem Cells for Retinopathy,2012-07-01T00:00:00Z,2022-06-01T00:00:00Z,2022-06-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2012,2012,2022
NCT01736943,2021-02-04,2012-11-26,2021-02-04,Interventional,Phase 2,25,Completed,Bortezomib and Doxil for the Treatment of Patients With Acute Myelogenous Leukemia,2012-12-19T00:00:00Z,2019-05-20T00:00:00Z,2019-05-20T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, Davis",NA,NA,NA,"University of California, Davis",2012,2012,2019
NCT01739257,2017-05-25,2012-11-26,NA,Interventional,Not Applicable,129,Completed,Use of Theater to Invoke Empathy and Reduce Bias in Medical Students,2012-08-01T00:00:00Z,2012-11-01T00:00:00Z,2012-10-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis School of Medicine,NA,NA,NA,NA,2012,2012,2012
NCT01765218,2021-08-04,2013-01-07,NA,Interventional,Phase 1/Phase 2,42,Recruiting,Topiramate in Neonates Receiving Whole Body Cooling for Hypoxic Ischemic Encephalopathy,2013-02-01T00:00:00Z,2022-05-01T00:00:00Z,2022-05-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,NA,UC Davis,NA,NA,NA,"University of California, Davis",2013,2013,2022
NCT01766674,2019-11-12,2013-01-09,NA,Interventional,Not Applicable,112,Completed,Specialized Centers of Research (SCOR)on Sex Differences - Kyphosis Study,2013-02-01T00:00:00Z,2016-05-31T00:00:00Z,2016-05-31T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,NA,UC Davis,NA,NA,NA,NA,2013,2013,2016
NCT01769989,2017-05-24,2013-01-15,NA,Interventional,Not Applicable,33,Completed,Electrodermabrasion Compared to Dermabrasion,2009-02-01T00:00:00Z,2013-12-01T00:00:00Z,2013-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2013,2009,2013
NCT01770002,2015-04-15,2013-01-15,NA,Interventional,Not Applicable,50,Completed,Eversion in Dermatologic Surgery: Is Cosmetic Appearance Improved?,2012-01-01T00:00:00Z,2014-09-01T00:00:00Z,2013-09-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2013,2012,2014
NCT01773447,2017-03-29,2013-01-15,NA,Interventional,Not Applicable,47,Completed,Set-back Suture Versus Traditional Vertical Mattress Suture,2011-08-01T00:00:00Z,2014-04-01T00:00:00Z,2014-03-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2013,2011,2014
NCT01790425,2017-06-26,2013-01-17,NA,Interventional,Not Applicable,200,Completed,Randomized Controlled Trial Comparing Water vs. Air Method for Performing Colonoscopy in Adult Female Subjects,2011-08-01T00:00:00Z,2015-03-01T00:00:00Z,2015-03-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2013,2011,2015
NCT01803594,2021-08-09,2013-02-28,NA,Interventional,Not Applicable,18,"Active, not recruiting",Feeding Trial to Determine How Combinations of Different Dietary Bioactive Ingredients Influence High Density Lipoprotein (HDL) Metabolism,2012-08-01T00:00:00Z,2027-03-13T00:00:00Z,2013-01-02T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2013,2012,2027
NCT01803633,2021-08-09,2013-02-28,NA,Interventional,Not Applicable,20,"Active, not recruiting",Determine How Consumption of Dairy Fat as Cheese Influences Inflammation-Phase 2,2012-09-01T00:00:00Z,2027-01-29T00:00:00Z,2013-08-13T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis","University of California, Davis; UC Davis",NA,NA,NA,NA,2013,2012,2027
NCT01803659,2015-06-10,2013-02-28,NA,Interventional,Not Applicable,85,Completed,Effect of Small Daily Doses of B-carotene on Breast Milk Retinol,2013-01-01T00:00:00Z,2013-06-01T00:00:00Z,2013-06-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2013,2013,2013
NCT01807715,2016-07-13,2013-03-06,NA,Observational,NA,202,Completed,Understanding Women's Contraceptive Expectations at the Time of a First Trimester Surgical Abortion,2012-12-01T00:00:00Z,2013-02-01T00:00:00Z,2013-02-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis",UC Davis,NA,UC Davis,NA,NA,2013,2012,2013
NCT01808664,2020-02-24,2012-11-20,NA,Interventional,Not Applicable,61,Completed,Promoting Patient-Centered Counseling to Reduce Inappropriate Diagnostic Tests,2013-04-01T00:00:00Z,2014-12-01T00:00:00Z,2014-09-01T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2012,2013,2014
NCT01808963,2017-05-24,2013-03-07,2013-07-17,Observational,NA,13,Completed,Evaluation of Respiratory Heast Loss as a Physiologic Patient Monitor for Acute Care Medicine,2012-12-01T00:00:00Z,2013-06-01T00:00:00Z,2013-06-01T00:00:00Z,TRUE,NA,NA,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2013,2012,2013
NCT01810445,2013-03-11,2011-08-02,NA,Observational,NA,26,Completed,Endoscopic Subsurface Optical Imaging for Cancer Detection,1999-01-01T00:00:00Z,2011-08-01T00:00:00Z,2011-08-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2011,1999,2011
NCT01811329,2021-08-09,2013-03-11,NA,Interventional,Not Applicable,38,"Active, not recruiting",Determine How Consumption of Dairy Fat Fractions Rich in Phospholipids and Proteins Influence Inflammation in the Fed State-Phase 1,2013-08-01T00:00:00Z,2027-01-29T00:00:00Z,2014-06-17T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis","UC Davis; University of California, Davis",NA,NA,NA,NA,2013,2013,2027
NCT01811342,2018-02-23,2013-03-07,NA,Observational,NA,70,Completed,Continuous Hemoglobin Evaluation,2012-11-01T00:00:00Z,2015-09-01T00:00:00Z,2015-09-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2013,2012,2015
NCT01811355,2017-07-28,2013-03-06,2017-04-03,Interventional,Phase 4,23,Completed,Mexiletine for the Treatment of Muscle Cramps in ALS,2013-05-01T00:00:00Z,2016-05-01T00:00:00Z,2016-03-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,NA,UC Davis,NA,NA,NA,"University of California, Davis",2013,2013,2016
NCT01811368,2021-11-15,2013-03-11,NA,Interventional,Phase 2,20,"Active, not recruiting",Zevalin Before Stem Cell Transplant in Treating Patients With Non-Hodgkin Lymphoma,2013-03-12T00:00:00Z,2022-12-01T00:00:00Z,2022-04-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,UC Davis Comprehensive Cancer Center,NA,NA,NA,"University of California, Davis",2013,2013,2022
NCT01812837,2017-05-24,2013-03-13,2016-12-02,Interventional,Not Applicable,51,Completed,The Use of Microneedles in Photodynamic Therapy,2012-07-01T00:00:00Z,2014-03-01T00:00:00Z,2014-03-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2013,2012,2014
NCT01814540,2021-08-09,2013-03-13,NA,Interventional,Not Applicable,12,"Active, not recruiting",Bovine Milk Oligosaccharide Study,2012-08-01T00:00:00Z,2028-10-22T00:00:00Z,2012-11-16T00:00:00Z,FALSE,Non-Randomized,Single,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2013,2012,2028
NCT01815983,2020-11-30,2013-03-07,NA,Interventional,Not Applicable,40,Recruiting,Video-Assisted Laryngoscopy Education,2013-02-01T00:00:00Z,2027-06-01T00:00:00Z,2027-06-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2013,2013,2027
NCT01817127,2021-08-09,2013-03-11,NA,Observational,NA,395,"Active, not recruiting",Elucidation of Breast Milk Composition and Structure Over the First Year of Lactation: UC Davis Lactation Study,2009-04-01T00:00:00Z,2028-09-04T00:00:00Z,2015-02-28T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2013,2009,2028
NCT01820234,2017-07-17,2011-02-04,NA,Interventional,Not Applicable,170,Completed,Evaluation of Store-and-Forward Teledermatology Versus a Face-to-Face Assessment During a Skin Cancer Screening Event,2010-09-01T00:00:00Z,2011-06-01T00:00:00Z,2011-06-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2011,2010,2011
NCT01823094,2016-01-22,2013-03-22,NA,Observational,NA,14,Completed,CTP Imaging of Lung Cancer,2013-03-01T00:00:00Z,2015-06-01T00:00:00Z,2015-06-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2013,2013,2015
NCT01826292,2017-04-17,2013-04-03,NA,Observational,NA,0,Withdrawn,The Association Between Anesthetic and Surgical Practices and Patient Length of Stay in the Post Anesthesia Care Unit,2012-11-01T00:00:00Z,2015-11-01T00:00:00Z,2015-11-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2013,2012,2015
