nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucdavis_lead_sponsor,ucdavis_principal_investigator,ucdavis_study_chair,ucdavis_study_director,ucdavis_unspecified_official,ucdavis_responsible_party,registration_year,start_year,completion_year
NCT03303027,2019-04-29,2017-10-02,NA,Interventional,Not Applicable,50,Completed,6-0 Fast Absorbing Gut Versus 5-0 Fast Absorbing Gut for Linear Wound Closure,2016-04-27T00:00:00Z,2019-04-16T00:00:00Z,2017-03-21T00:00:00Z,FALSE,Non-Randomized,Single,OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2017,2016,2019
NCT03303456,2017-10-02,2017-07-24,NA,Interventional,Not Applicable,79,Completed,Using Mobile Technology to Enhance Early Psychosis Treatment Delivery,2014-12-14T00:00:00Z,2015-11-01T00:00:00Z,2015-11-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis Dept of Psychiatry,NA,NA,NA,NA,2017,2014,2015
NCT03309982,2018-04-19,2017-10-04,NA,Interventional,Not Applicable,27,Completed,Intestinal Inflammatory and Metabolic Responses to a High Fat Meal and Plant Polyphenol Blend,2017-10-16T00:00:00Z,2018-03-27T00:00:00Z,2018-03-27T00:00:00Z,FALSE,Randomized,Triple,INDUSTRY,FALSE,NA,UC Davis,NA,NA,NA,"University of California, Davis",2017,2017,2018
NCT03322384,2022-01-25,2017-10-23,2021-11-22,Interventional,Phase 1/Phase 2,20,Completed,"UCDCC#271: Phase I/II Trial of Epacadostat, Intralesional SD101, Radiotherapy in Patients With Lymphoma",2018-01-17T00:00:00Z,2020-04-08T00:00:00Z,2020-02-24T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,"University of California, Davis",2017,2018,2020
NCT03330041,2021-04-20,2017-10-26,2019-10-22,Interventional,Not Applicable,50,Completed,"Suturing Distance From the Wound Edge, 2 mm vs 5 mm",2017-10-03T00:00:00Z,2018-08-09T00:00:00Z,2018-08-09T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2017,2017,2018
NCT03331939,2017-11-01,2017-11-01,NA,Interventional,Not Applicable,2,Terminated,Effect of Short-term Theta Frequency Stimulation of the Vagus Nerve on Cognition in Patients With Refractory Epilepsy,2017-01-06T00:00:00Z,2017-10-31T00:00:00Z,2017-10-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Davis",NA,NA,NA,NA,"University of California, Davis",2017,2017,2017
NCT03334929,2018-10-22,2017-11-03,NA,Interventional,Not Applicable,47,Completed,Virtual Reality Distraction for Anxiety Reduction During Trigger Points Procedures in Pain Medicine Clinic,2017-09-08T00:00:00Z,2018-09-24T00:00:00Z,2018-08-31T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2017,2017,2018
NCT03335046,2020-11-10,2017-11-03,NA,Interventional,Not Applicable,11,Completed,Home Visits to Optimize Medical and Educational Success Among Sacramento Schoolchildren With Asthma,2017-11-29T00:00:00Z,2019-07-30T00:00:00Z,2019-07-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2017,2017,2019
NCT03340038,2019-10-25,2017-11-08,NA,Interventional,Not Applicable,112,Completed,Use of a Non-ICU Specialty Ward For Immediate Post-operative Management of Head and Neck Free Flaps,2016-04-10T00:00:00Z,2019-04-16T00:00:00Z,2019-02-11T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,"University of California, Davis",2017,2016,2019
NCT03346356,2017-11-14,2017-10-30,NA,Interventional,Not Applicable,24,Completed,SHCP in 4-H Using Teenagers as Teachers,2016-10-24T00:00:00Z,2017-06-09T00:00:00Z,2017-06-09T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,"University of California, Davis",NA,NA,NA,NA,NA,2017,2016,2017
NCT03357432,2018-11-07,2017-11-23,NA,Interventional,Not Applicable,11,Completed,"Gelatin, Collagen, Gummy and PINP",2017-10-21T00:00:00Z,2018-09-07T00:00:00Z,2018-09-07T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2017,2017,2018
NCT03359460,2021-10-11,2017-11-27,NA,Interventional,Phase 1,4,Completed,Ibrutinib and Lenalidomide in Treating Patients With Myelodysplastic Syndrome,2017-12-01T00:00:00Z,2019-11-17T00:00:00Z,2019-08-29T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, Davis",NA,NA,NA,"University of California, Davis",2017,2017,2019
NCT03374462,2020-02-19,2017-11-27,NA,Interventional,Not Applicable,59,Completed,Type 1 Diabetes Telemedicine,2017-11-27T00:00:00Z,2019-10-31T00:00:00Z,2019-04-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2017,2017,2019
NCT03380182,2019-04-09,2017-11-28,NA,Interventional,Not Applicable,11,Completed,Acupuncture and Acupressure for Postoperative Nausea and Vomiting in Children Undergoing Outpatient Middle Ear Surgery,2017-04-05T00:00:00Z,2019-02-06T00:00:00Z,2019-02-06T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2017,2017,2019
NCT03385252,2020-02-20,2017-12-20,NA,Interventional,Not Applicable,662,Completed,The Mazira Project: An Evaluation of Eggs During Complementary Feeding in Rural Malawi,2018-01-22T00:00:00Z,2019-01-22T00:00:00Z,2019-01-22T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2017,2018,2019
NCT03406780,2020-06-03,2018-01-15,NA,Interventional,Phase 2,18,Completed,A Study of CAP-1002 in Ambulatory and Non-Ambulatory Patients With Duchenne Muscular Dystrophy,2018-03-04T00:00:00Z,2020-03-10T00:00:00Z,2020-03-10T00:00:00Z,FALSE,Randomized,Quadruple,INDUSTRY,TRUE,NA,"University of California, Davis",NA,NA,NA,NA,2018,2018,2020
NCT03413657,2020-01-15,2018-01-11,NA,Interventional,Not Applicable,5,Completed,Predicting Fluid Responsiveness Using Transiently Increased Intrathoracic Pressure in Mechanically Ventilated Patients,2017-12-27T00:00:00Z,2018-09-13T00:00:00Z,2018-09-13T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2018,2017,2018
NCT03476447,2019-04-17,2018-03-19,NA,Interventional,Not Applicable,40,Completed,Rescuing the Microbiome Effectively With Different Doses of B. Infantis in Infants,2018-04-06T00:00:00Z,2019-04-03T00:00:00Z,2019-04-03T00:00:00Z,FALSE,Randomized,Triple,INDUSTRY,FALSE,NA,"University of California, Davis",NA,NA,NA,NA,2018,2018,2019
NCT03477825,2019-05-13,2018-03-13,NA,Interventional,Not Applicable,35,Completed,Pilot Study of Triphala and Rubia Cordifolia on Gut Microbiome and Skin,2018-03-12T00:00:00Z,2019-01-25T00:00:00Z,2018-08-16T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2018,2018,2019
NCT03487679,2018-09-25,2018-03-01,NA,Interventional,Not Applicable,21,Completed,Effects of Prolonged Fasting on Microbiome and HDL,2018-04-09T00:00:00Z,2018-05-30T00:00:00Z,2018-05-30T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2018,2018,2018
NCT03517358,2020-07-30,2018-04-10,NA,Interventional,Phase 3,10,Completed,Virological Suppression in HIV Positive Patients Involved in a Novel Standardized Adherence Protocol,2018-01-01T00:00:00Z,2018-05-01T00:00:00Z,2018-05-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2018,2018,2018
NCT03518346,2019-05-13,2018-03-27,NA,Interventional,Not Applicable,12,Completed,Use of Virtual Reality Game Playing During Venipuncture,2018-04-09T00:00:00Z,2019-01-15T00:00:00Z,2019-01-15T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2018,2018,2019
NCT03526081,2019-05-21,2018-05-03,NA,Interventional,Not Applicable,17,Completed,"Absorption, Metabolism and Excretion of Apigenin and Apigenin Glycosides",2015-01-20T00:00:00Z,2016-07-30T00:00:00Z,2016-07-30T00:00:00Z,FALSE,Non-Randomized,Single,OTHER,TRUE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2018,2015,2016
NCT03526094,2019-05-21,2018-05-03,NA,Interventional,Not Applicable,23,Completed,"Flavanol Absorption, Metabolism and Excretion From Fruit-based Drinks and Other Food Matrixes",2016-05-05T00:00:00Z,2018-02-09T00:00:00Z,2018-02-09T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2018,2016,2018
NCT03526107,2019-08-13,2018-05-03,NA,Interventional,Not Applicable,10,Completed,"Food Matrix Effect on Flavanol Absorption, Metabolism and Excretion: Methylxanthines",2017-02-16T00:00:00Z,2017-05-31T00:00:00Z,2017-05-31T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,TRUE,"University of California, Davis",NA,NA,NA,NA,NA,2018,2017,2017
NCT03527849,2020-12-21,2018-04-20,NA,Interventional,Not Applicable,9,Completed,Effects of Mindfulness-Based Stress Reduction on Knee Osteoarthritis,2018-01-30T00:00:00Z,2020-09-30T00:00:00Z,2020-09-30T00:00:00Z,FALSE,Non-Randomized,Single,OTHER,FALSE,"University of California, Davis",UC Davis School of Medicine; UC Davis Betty Irene School of Nursing,NA,NA,NA,NA,2018,2018,2020
NCT03530787,2019-01-02,2018-05-08,NA,Interventional,Not Applicable,31,Completed,Cosmetic Effects of Topical Acetyl Zingerone,2017-12-11T00:00:00Z,2018-10-12T00:00:00Z,2018-10-12T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2018,2017,2018
NCT03549078,2020-06-10,2018-05-15,NA,Interventional,Not Applicable,69,Completed,A Multidimensional Behavioral Intervention for Those at Risk for Alzheimer's Dementia,2017-01-01T00:00:00Z,2019-08-14T00:00:00Z,2019-08-14T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2018,2017,2019
NCT03557450,2019-05-28,2018-06-05,NA,Interventional,Not Applicable,3,Completed,A Feasibility Study to Determine PET/CT Imaging of Blood Flow to the Bone,2018-06-11T00:00:00Z,2019-03-25T00:00:00Z,2019-03-25T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2018,2018,2019
NCT03557463,2018-06-05,2018-06-05,NA,Interventional,Not Applicable,21,Completed,Testing a Novel Dairy Protein to Counteract Immunosenescence,2016-08-01T00:00:00Z,2017-08-30T00:00:00Z,2017-08-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,"University of California, Davis",NA,NA,NA,NA,NA,2018,2016,2017
NCT03569852,2020-03-30,2018-06-15,NA,Interventional,Not Applicable,21,Completed,Time Restricted Feeding in Male Runners,2018-07-15T00:00:00Z,2020-03-24T00:00:00Z,2020-03-24T00:00:00Z,FALSE,Randomized,None (Open Label),FED,FALSE,NA,"University of California, Davis",NA,NA,NA,NA,2018,2018,2020
NCT03585712,2021-06-02,2018-07-05,2021-04-06,Interventional,Phase 2,52,Completed,"Effect of Norgestrel 75 mcg on Cervical Mucus and Ovarian Activity During Perfect Use, After One Delayed Intake and After a Missed Pill",2018-07-24T00:00:00Z,2020-04-07T00:00:00Z,2020-04-07T00:00:00Z,TRUE,Randomized,None (Open Label),INDUSTRY,TRUE,NA,"University of California, Davis",NA,NA,NA,NA,2018,2018,2020
NCT03587974,2020-07-07,2018-07-03,2020-04-21,Interventional,Not Applicable,60,Completed,Randomized Controlled Trial to Test an Alzheimer's Family Caregiver Intervention in Vietnam,2018-06-10T00:00:00Z,2018-10-31T00:00:00Z,2018-10-31T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2018,2018,2018
NCT03590756,2019-10-10,2018-07-03,NA,Interventional,Not Applicable,36,Completed,Influence of Mango Intake of Skin Health in Postmenopausal Women,2018-07-17T00:00:00Z,2019-05-31T00:00:00Z,2019-05-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2018,2018,2019
NCT03592654,2020-09-02,2018-06-25,NA,Interventional,Not Applicable,12,Completed,Pilot Study: A Telehealth Intervention for Caregivers of Infants With Early Signs of Autism Spectrum Disorder,2018-07-01T00:00:00Z,2019-10-01T00:00:00Z,2019-09-18T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2018,2018,2019
NCT03605108,2019-06-10,2018-07-03,NA,Interventional,Not Applicable,25,Completed,The Influence of Oral Probiotics on the Microbiome and Lipidome,2018-06-29T00:00:00Z,2019-05-09T00:00:00Z,2019-05-09T00:00:00Z,FALSE,Non-Randomized,Single,OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2018,2018,2019
NCT03605888,2020-07-22,2018-07-17,NA,Interventional,Not Applicable,149,Completed,Koa Family: California's Obesity Prevention Project,2018-08-16T00:00:00Z,2020-06-26T00:00:00Z,2020-06-26T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis,NA,UC Davis,NA,NA,2018,2018,2020
NCT03629197,2020-11-09,2018-07-31,NA,Interventional,Not Applicable,48,Completed,Improving Communication About Pain and Opioids,2017-10-31T00:00:00Z,2020-08-31T00:00:00Z,2019-08-08T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2018,2017,2020
NCT03672578,2019-01-18,2018-09-10,NA,Interventional,Not Applicable,2971,Completed,Reducing Sugar-sweetened Beverage Consumption Among Young Adults,2018-08-18T00:00:00Z,2018-11-17T00:00:00Z,2018-11-17T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2018,2018,2018
NCT03682367,2021-07-08,2018-09-21,2021-06-03,Interventional,Phase 3,8,Terminated,Perioperative Analgesia Using Gabapentin in Head and Neck Cancer Surgery,2018-12-01T00:00:00Z,2020-04-06T00:00:00Z,2020-04-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2018,2018,2020
NCT03693313,2019-10-29,2018-06-06,NA,Interventional,Not Applicable,19,Completed,The Effect of CrossFit Kids on Social Skills in Children With Autism Spectrum Disorder (CrossFit KAMP),2018-09-04T00:00:00Z,2019-09-30T00:00:00Z,2019-08-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2018,2018,2019
NCT03695263,2020-01-08,2018-10-02,NA,Interventional,Not Applicable,483,Completed,Massive Individualized N-of-1 Experiments (MINEs),2019-04-15T00:00:00Z,2019-12-30T00:00:00Z,2019-11-30T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis Division of General Medicine,NA,NA,NA,NA,2018,2019,2019
NCT03747198,2020-05-28,2018-11-09,NA,Interventional,Not Applicable,32,Completed,Methylsulfonylmethane on Knee Laxity,2019-02-01T00:00:00Z,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2018,2019,2019
NCT03774745,2020-01-13,2018-12-11,2019-12-30,Interventional,Phase 1/Phase 2,12,Terminated,Blocking Mifepristone Action With Progesterone,2019-02-11T00:00:00Z,2019-08-15T00:00:00Z,2019-07-29T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2018,2019,2019
NCT03785860,2021-01-07,2018-12-20,NA,Interventional,Not Applicable,20,Completed,The Effects of Dietary Fiber on the Gut Microbiome and HDL Particles of Human Subjects,2019-05-13T00:00:00Z,2019-12-23T00:00:00Z,2019-12-21T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2018,2019,2019
NCT03801603,2021-03-15,2019-01-09,NA,Interventional,Not Applicable,263,Completed,Improving HPV Vaccination Rates Among Rural and Native American Adolescents,2018-11-30T00:00:00Z,2020-06-30T00:00:00Z,2020-06-30T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2019,2018,2020
NCT03816540,2019-10-18,2018-05-08,NA,Interventional,Phase 3,20,Completed,Diaphragmatic Breathing and Heart Rate Variability Training for Improving Hypertension in Fragile X Associated Tremor/Ataxia,2018-05-01T00:00:00Z,2019-03-13T00:00:00Z,2019-03-13T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2018,2018,2019
NCT03819179,2019-01-25,2019-01-18,NA,Interventional,Not Applicable,30,Completed,The Influence of Personal Care Products on the Skin Microbiome,2017-12-01T00:00:00Z,2018-02-06T00:00:00Z,2018-02-06T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2019,2017,2018
NCT03820388,2021-02-04,2018-01-09,2020-12-02,Interventional,Phase 4,75,Completed,"Comparison of Etomidate Plus Propofol, Etomidate Alone on Induction of Anesthesia",2017-12-01T00:00:00Z,2018-07-13T00:00:00Z,2018-07-13T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2018,2017,2018
NCT03853850,2020-03-02,2019-02-22,NA,Interventional,Not Applicable,582,Completed,Using Mobile Phone Text Messaging System to Improve Exclusive Breastfeeding Rate in a Resource-poor Caribbean Island,2017-09-28T00:00:00Z,2019-11-10T00:00:00Z,2019-07-03T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2019,2017,2019
NCT03983525,2020-07-21,2019-06-07,NA,Interventional,Not Applicable,31,Completed,The Effect of Gojiberry Intake (Lycium Barbarium) on Macular Function,2019-06-10T00:00:00Z,2020-06-15T00:00:00Z,2020-05-28T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2019,2019,2020
NCT04040543,2021-01-07,2019-07-24,NA,Interventional,Not Applicable,50,Completed,Development of a Marker of Adherence for Tracking Consumption of Nutrient Supplements,2019-07-26T00:00:00Z,2020-11-30T00:00:00Z,2019-12-13T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2019,2019,2020
NCT04057495,2021-07-21,2019-08-13,NA,Interventional,Not Applicable,6,Completed,The Acute Effect of Mango Intake (Mangifera Indica L.) on Blood Pressure and Blood Glucose,2019-11-11T00:00:00Z,2020-04-01T00:00:00Z,2020-03-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2019,2019,2020
NCT04063657,2022-01-12,2019-08-07,2022-01-12,Interventional,Not Applicable,1,Terminated,External Fixation Versus Splinting of Acute Calcaneus Fractures,2019-06-14T00:00:00Z,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","Foot and Ankle Surgery Department of Orthopaedic Surgery University of California, Davis Medical Center",NA,NA,NA,NA,2019,2019,2019
NCT04098419,2020-11-16,2019-09-09,NA,Interventional,Not Applicable,24,Terminated,Evaluation of a Two-tiered Cross-age Teaching Model for Food Literacy-based Education,2019-09-18T00:00:00Z,2020-03-12T00:00:00Z,2020-03-12T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2019,2019,2020
NCT04437758,2020-06-16,2020-06-12,NA,Interventional,Not Applicable,50,Completed,Effects of Hydrolyzed Collagen and Vitamin C on Explosive Performance,2019-08-22T00:00:00Z,2020-02-05T00:00:00Z,2020-02-05T00:00:00Z,FALSE,Randomized,Quadruple,INDUSTRY,FALSE,NA,"University of California, Davis",NA,NA,NA,NA,2020,2019,2020
NCT04476732,2020-07-30,2020-05-15,NA,Interventional,Not Applicable,19,Completed,Interactions Between Skincare Product Ingredients and the Skin Microbiome,2020-02-11T00:00:00Z,2020-07-16T00:00:00Z,2020-07-16T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis Dermatology Clinical Trials Unit,NA,NA,NA,NA,2020,2020,2020
NCT04637412,2021-01-06,2020-11-16,NA,Interventional,Not Applicable,1448,Completed,Perceived Effectiveness of Added Sugar Labels,2020-11-13T00:00:00Z,2020-12-26T00:00:00Z,2020-12-26T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2020,2020,2020
NCT05041465,2021-09-02,2021-03-05,NA,Interventional,Not Applicable,41,Completed,The Cosmetic Effect of Mineral Clay Masks,2019-01-01T00:00:00Z,2020-03-01T00:00:00Z,2019-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2021,2019,2020
NCT05063409,2021-09-21,2012-08-31,NA,Interventional,Not Applicable,72,Completed,Transfusion Ratio of Fresh Frozen Plasma (FFP) to Packed Red Blood Cell (PRBC) During Burn Excision and Grafting,2010-09-01T00:00:00Z,2020-02-28T00:00:00Z,2019-12-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,NA,SHCNC and UC Davis,NA,NA,NA,NA,2012,2010,2020
