nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucsd_lead_sponsor,ucsd_principal_investigator,ucsd_study_chair,ucsd_study_director,ucsd_unspecified_official,ucsd_responsible_party,registration_year,start_year,completion_year
NCT00851357,2020-02-11,2009-02-24,2019-09-06,Interventional,Phase 3,4200,Completed,Telephone Counseling and the Distribution of Nicotine Patches to Smokers,2009-02-01T00:00:00Z,2011-12-01T00:00:00Z,2010-10-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2009,2009,2011
NCT00851786,2021-11-02,2009-02-25,2012-09-07,Interventional,Phase 2,395,Completed,Live Zoster Vaccine in HIV-Infected Adults on Antiretroviral Therapy,2009-04-29T00:00:00Z,2012-01-03T00:00:00Z,2011-09-22T00:00:00Z,TRUE,Randomized,Triple,NIH,TRUE,NA,NA,"University of California, San Diego",NA,NA,NA,2009,2009,2012
NCT00860145,2018-05-07,2009-03-11,NA,Interventional,Not Applicable,61,Completed,Radiosurgery or Open Surgery for Epilepsy Trial,2009-09-01T00:00:00Z,2016-07-01T00:00:00Z,2016-06-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2009,2009,2016
NCT00871819,2013-11-05,2009-03-27,2012-02-13,Interventional,Phase 4,20,Completed,Optimized Programming in Spinal Cord Stimulation (SCS) System,2009-03-01T00:00:00Z,2009-09-01T00:00:00Z,2009-08-01T00:00:00Z,TRUE,NA,Double,INDUSTRY,FALSE,NA,"University of California, San Diego",NA,NA,NA,NA,2009,2009,2009
NCT00875862,2019-07-23,2009-04-03,NA,Interventional,Phase 4,4,Terminated,Shoulder Adhesive Capsulitis and Ambulatory Continuous Interscalene Nerve Blocks,2008-09-01T00:00:00Z,2009-09-01T00:00:00Z,2009-09-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2009,2008,2009
NCT00876681,2009-10-07,2009-04-03,NA,Interventional,Phase 4,80,Completed,Ultrasound Guidance Versus Electrical Stimulation for Continuous Popliteal-Sciatic Nerve Blocks,2008-04-01T00:00:00Z,2009-04-01T00:00:00Z,2009-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego, Department of Anesthesiology",2009,2008,2009
NCT00876746,2010-06-14,2009-04-03,NA,Interventional,Phase 4,60,Completed,Optimization of Catheter Insertion Site for Continuous Peripheral Nerve Blocks,2008-12-01T00:00:00Z,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego, Department of Anesthesiology",2009,2008,2010
NCT00877266,2009-04-06,2009-04-03,NA,Interventional,Phase 4,180,Completed,Ultrasound Guidance Versus Electrical Stimulation for Perineural Catheter Insertion,2007-08-01T00:00:00Z,2009-02-01T00:00:00Z,2009-02-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego, Department of Anesthesiology",2009,2007,2009
NCT00880802,2010-01-08,2009-04-11,NA,Observational,NA,1500,Unknown status,Finding Acute Coronary Syndromes (ACS) With Serial Troponin Testing for Rapid Assessment of Cardiac Ischemic Symptoms,2008-12-01T00:00:00Z,2011-03-01T00:00:00Z,2011-01-01T00:00:00Z,FALSE,NA,NA,INDUSTRY,TRUE,NA,NA,"Veterans Affairs Medical Center San Diego and University of California, San Diego",NA,NA,NA,2009,2008,2011
NCT00884052,2020-03-12,2009-04-17,2014-06-13,Interventional,Phase 1/Phase 2,18,Completed,Pharmacokinetic and Safety Trial of Intravenous Levetiracetam in the Treatment of Neonatal Seizures,2007-04-01T00:00:00Z,2011-10-01T00:00:00Z,2011-03-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,NA,NA,NA,NA,"University of California, San Diego",2009,2007,2011
NCT00884871,2009-11-10,2009-04-20,NA,Observational,NA,100,Completed,Study of Surgically-Induced Weight Loss on Pelvic Floor Disorders,2007-09-01T00:00:00Z,2009-11-01T00:00:00Z,2009-11-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,University of California San Diego,2009,2007,2009
NCT00887978,2012-12-07,2009-04-23,2012-11-02,Interventional,Phase 3,310,Completed,Efficacy and Safety of Oral UT-15C Tablets to Treat Pulmonary Arterial Hypertension,2009-06-01T00:00:00Z,2011-07-01T00:00:00Z,2011-07-01T00:00:00Z,TRUE,Randomized,Double,INDUSTRY,TRUE,NA,NA,"University of California, San Diego",NA,NA,NA,2009,2009,2011
NCT00895258,2014-06-18,2009-05-07,NA,Interventional,Phase 2,163,Completed,Cognitive Training to Improve Work Outcomes in Severe Mental Illness,2008-04-01T00:00:00Z,2014-03-01T00:00:00Z,2014-03-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2009,2008,2014
NCT00895921,2020-08-10,2009-05-07,2016-11-25,Interventional,Phase 4,30,Completed,Examining the Effects of Antipsychotic Medications on Insulin Sensitivity,2008-11-01T00:00:00Z,2010-06-01T00:00:00Z,2009-12-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,NA,UCSD and Veterans Affairs San Diego,NA,NA,NA,NA,2009,2008,2010
NCT00912314,2019-07-31,2009-06-01,NA,Interventional,Not Applicable,11,Completed,Trial of Maintenance Therapy With Posterior Tibial Nerve Stimulation for Overactive Bladder,2009-02-01T00:00:00Z,2010-06-01T00:00:00Z,2010-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD,NA,UCSD,NA,NA,2009,2009,2010
NCT00912873,2021-02-18,2009-06-01,2020-01-29,Interventional,Phase 4,50,Completed,Optimizing Local Anesthetic Concentration for Continuous Lumbar Plexus Nerve Blocks,2008-05-01T00:00:00Z,2009-06-01T00:00:00Z,2009-06-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2009,2008,2009
NCT00922649,2017-09-20,2008-03-13,NA,Interventional,Not Applicable,58,Completed,Pilot Study Assessing Insulin Pump Therapy in Type 2 Diabetes,2008-02-01T00:00:00Z,2009-01-01T00:00:00Z,2008-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),INDUSTRY,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2008,2008,2009
NCT00923598,2019-11-27,2009-06-17,2019-08-30,Interventional,Phase 4,48,Completed,Optimizing Local Anesthetic Concentration for Continuous Femoral Nerve Blocks,2009-06-01T00:00:00Z,2011-04-01T00:00:00Z,2011-04-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2009,2009,2011
NCT00925314,2012-02-09,2009-06-18,NA,Interventional,Phase 2,20,Unknown status,A Study of Transgenic Lymphocyte Immunization (TLI) Against Telomerase in Subjects With Stage III Melanoma,2007-06-01T00:00:00Z,2014-07-01T00:00:00Z,2011-07-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2009,2007,2014
NCT00925756,2020-08-06,2009-06-18,2020-05-13,Interventional,Phase 4,32,Completed,CCR5 Inhibitor Treatment Intensification on CD4+ T-cell Recovery,2008-10-20T00:00:00Z,2014-04-11T00:00:00Z,2012-05-02T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2009,2008,2014
NCT00935753,2019-07-31,2009-07-08,NA,Interventional,Phase 2/Phase 3,0,Withdrawn,Trial of Kuvan in Lesch-Nyhan Disease,2009-04-01T00:00:00Z,2010-02-01T00:00:00Z,2010-02-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,NA,2009,2009,2010
NCT00936455,2012-04-24,2009-07-09,2011-08-29,Observational,NA,75,Completed,Stroke Team Remote Evaluation Using a Digital Observation Camera- Long Term Outcomes(STRokE DOC-LTO),2009-06-01T00:00:00Z,2010-08-01T00:00:00Z,2010-06-01T00:00:00Z,TRUE,NA,NA,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2009,2009,2010
NCT00942409,2015-11-30,2009-07-17,2015-08-24,Interventional,Phase 2,5,Terminated,Study of Repeat Intranodal Injections of Ad-ISF35,2009-06-01T00:00:00Z,2014-07-01T00:00:00Z,2009-07-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,"Professor of Medicine, Evelyn and Edwin Tasch Chair in Cancer Research in the UCSD School of Medicine",NA,NA,NA,"University of California, San Diego",2009,2009,2014
NCT00944151,2014-05-19,2009-07-21,NA,Interventional,Phase 4,20,Terminated,Continuous Transversus Abdominis Plane Nerve Block for Postoperative Analgesia,2009-07-01T00:00:00Z,2010-09-01T00:00:00Z,2010-09-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego, Department of Anesthesiology",2009,2009,2010
NCT00946478,2014-01-27,2009-07-24,2013-12-10,Interventional,Not Applicable,40,Completed,Effect of Pimecrolimus Cream on Cathelicidin Levels in Subjects With Eczema,2009-10-01T00:00:00Z,2011-05-01T00:00:00Z,2011-02-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2009,2009,2011
NCT00947570,2012-12-27,2009-07-27,NA,Interventional,Not Applicable,60,Completed,Neural Functioning Underlying Anxiety and Its Treatment (The INSULA Study),2007-10-01T00:00:00Z,2012-08-01T00:00:00Z,2012-08-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2009,2007,2012
NCT00949988,2019-07-24,2009-07-28,2019-07-24,Interventional,Phase 1/Phase 2,3,Terminated,A Study of Dasatinib and Rituximab for Relapsed/Refractory Chronic Lymphocytic Leukemia,2009-05-01T00:00:00Z,2012-04-01T00:00:00Z,2012-04-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","Professor of Medicine, Evelyn and Edwin Tasch Chair in Cancer Research in the UCSD School of Medicine",NA,NA,NA,"University of California, San Diego",2009,2009,2012
NCT00952211,2016-03-07,2009-08-03,2016-01-27,Interventional,Phase 4,3,Terminated,Burden of Obstructive Sleep Apnea in Stroke (BOSAST),2009-08-01T00:00:00Z,2011-06-01T00:00:00Z,2011-06-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2009,2009,2011
NCT00952744,2012-01-16,2009-07-20,NA,Observational,NA,2071,Completed,Investigation of the Biomarker Copeptin in Patients With Acute Myocardial Infarction,2009-08-01T00:00:00Z,2011-10-01T00:00:00Z,2010-10-01T00:00:00Z,FALSE,NA,NA,INDUSTRY,TRUE,NA,"Veteran's Affairs Medical Center San Diego, University of California San Diego",NA,NA,NA,NA,2009,2009,2011
NCT00953563,2017-04-04,2009-07-24,NA,Interventional,Not Applicable,0,Withdrawn,The Mechanism of Action of Unite Biomatrix in Venous Leg Ulcers,2009-03-01T00:00:00Z,2011-07-01T00:00:00Z,2011-07-01T00:00:00Z,FALSE,Randomized,None (Open Label),INDUSTRY,TRUE,NA,UCSD,NA,NA,NA,NA,2009,2009,2011
NCT00958217,2016-02-22,2009-08-11,2015-06-26,Interventional,Not Applicable,154,Completed,"Intervention for Veterans With Depression, Substance Disorder, and Trauma",2009-12-01T00:00:00Z,2014-05-01T00:00:00Z,2014-05-01T00:00:00Z,TRUE,Randomized,None (Open Label),FED,FALSE,NA,"VA San Diego Healthcare System, San Diego/University of California, San Diego",NA,NA,NA,NA,2009,2009,2014
NCT00962143,2017-04-04,2009-08-17,NA,Interventional,Not Applicable,0,Withdrawn,Acute Achilles Repair With or Without OrthADAPT Augmentation,2008-06-01T00:00:00Z,2011-01-01T00:00:00Z,2010-12-01T00:00:00Z,FALSE,Randomized,Double,INDUSTRY,FALSE,NA,"Department of Orthopaedic Surgery, UCSD",NA,NA,NA,NA,2009,2008,2011
NCT00965055,2019-08-01,2009-08-24,2019-08-01,Interventional,Phase 3,2,Terminated,Ezetimibe in Patients Hypo-responsive to Statins,2009-09-01T00:00:00Z,2012-09-01T00:00:00Z,2011-09-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2009,2009,2012
NCT00967980,2010-09-23,2009-08-27,NA,Interventional,Phase 4,50,Completed,Femoral Versus Psoas Continuous Peripheral Nerve Blocks Following Hip Arthroplasty,2009-09-01T00:00:00Z,2010-08-01T00:00:00Z,2010-08-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego, Department of Anesthesiology",2009,2009,2010
NCT00970671,2012-10-20,2009-09-01,NA,Interventional,Not Applicable,28,Completed,Treatment of Surgical Scars Using the Pulsed Dye Laser,2009-09-01T00:00:00Z,2010-12-01T00:00:00Z,2010-12-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2009,2009,2010
NCT00972010,2019-07-10,2009-09-03,NA,Observational,NA,21,Completed,Study to Evaluate Surgical Excision Margins in Malignant Breast Lumpectomies With the PEAK PlasmaBlade,2009-07-01T00:00:00Z,2010-11-01T00:00:00Z,2010-07-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,NA,"University of California, San Diego",NA,NA,NA,"University of California, San Diego",2009,2009,2010
NCT00978666,2019-11-12,2009-09-16,NA,Observational,NA,58,Completed,Functional Magnetic Resonance Imaging (fMRI) Imaging Study in Adolescents With Anorexia Nervosa,2009-06-01T00:00:00Z,2019-11-01T00:00:00Z,2011-08-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2009,2009,2019
NCT00983528,2020-07-29,2009-09-23,2020-01-23,Interventional,Phase 1/Phase 2,6,Terminated,Alemtuzumab and Clofarabine for Relapsed or Refractory Acute Lymphoblastic Leukemia,2009-09-01T00:00:00Z,2011-09-01T00:00:00Z,2011-09-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,"University of California, San Diego",NA,NA,NA,NA,NA,2009,2009,2011
NCT00983554,2011-03-15,2009-09-22,NA,Interventional,Not Applicable,57,Unknown status,Metabolic Effects of Steroids in Obese Men,2005-06-01T00:00:00Z,2009-10-01T00:00:00Z,2009-05-01T00:00:00Z,FALSE,Randomized,Double,NIH,TRUE,NA,"University of California, San Diego",NA,NA,NA,"University of California, San Diego",2009,2005,2009
NCT00983749,2016-05-19,2009-09-23,2016-01-07,Interventional,Phase 1,23,Completed,Safety Study of External Counterpulsation as a Treatment for Acute Ischemic Stroke,2009-12-01T00:00:00Z,2013-07-01T00:00:00Z,2013-02-01T00:00:00Z,TRUE,Randomized,Single,OTHER,TRUE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2009,2009,2013
NCT00989781,2018-05-01,2009-10-05,2015-06-18,Interventional,Not Applicable,41,Completed,Mechanisms of Increased Androgen Production Among Women With Polycystic Ovary Syndrome,2009-09-01T00:00:00Z,2013-09-01T00:00:00Z,2013-09-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2009,2009,2013
NCT00989937,2019-08-30,2009-10-05,2019-08-30,Interventional,Not Applicable,17,Terminated,Oxytocin Add-on Study for Stable Anxiety Patients,2009-02-01T00:00:00Z,2011-04-01T00:00:00Z,2011-04-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2009,2009,2011
NCT00991302,2018-02-21,2009-10-07,2015-07-29,Interventional,Not Applicable,172,Completed,Durability of Adherence in Self-Management of HIV,2010-01-01T00:00:00Z,2015-01-01T00:00:00Z,2015-01-01T00:00:00Z,TRUE,Randomized,None (Open Label),NETWORK,TRUE,NA,NA,"University of California, San Diego",NA,NA,NA,2009,2010,2015
NCT00996814,2012-01-10,2009-09-14,NA,Interventional,Not Applicable,386,Completed,Proactive Ethics Intervention to Improve Intensive Care Unit (ICU) Care,2007-10-01T00:00:00Z,2010-02-01T00:00:00Z,2010-02-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,NA,2009,2007,2010
NCT00997867,2010-10-27,2009-10-18,NA,Interventional,Phase 4,350,Completed,Perineural Catheter Insertion Distance for Continuous Peripheral Nerve Blocks,2009-11-01T00:00:00Z,2010-10-01T00:00:00Z,2010-10-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego, Department of Anesthesiology",2009,2009,2010
NCT01004341,2013-06-18,2009-10-20,NA,Interventional,Not Applicable,44,Completed,Role of Parenting Skills and Parenting Style in Pediatric Weight Loss Programs,2009-06-01T00:00:00Z,2012-05-01T00:00:00Z,2012-05-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2009,2009,2012
NCT01008722,2016-12-12,2009-11-05,2016-12-12,Observational,NA,98,Completed,The Dynamics of Human Atrial Fibrillation,2009-06-01T00:00:00Z,2014-05-01T00:00:00Z,2014-04-01T00:00:00Z,TRUE,NA,NA,OTHER,TRUE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2009,2009,2014
NCT01009112,2015-05-26,2009-11-05,NA,Interventional,Not Applicable,45,Completed,Treating Insomnia & Nightmares After Trauma: Impact on Symptoms & Quality of Life,2010-01-01T00:00:00Z,2012-11-01T00:00:00Z,2012-08-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Diego",Veterans Medical Research Foundation & University of California San Diego,NA,NA,NA,"University of California, San Diego",2009,2010,2012
NCT01011348,2020-02-05,2009-11-10,NA,Interventional,Not Applicable,58,Completed,Q10 for Gulf War Veterans,2008-07-01T00:00:00Z,2011-07-01T00:00:00Z,2011-07-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,NA,2009,2008,2011
NCT01020513,2013-12-10,2009-11-24,NA,Observational,NA,0,Withdrawn,Subcutaneous Recombinant Human Hyaluronidase: Workflow Analysis and Emergency Department Design,2010-11-01T00:00:00Z,2011-02-01T00:00:00Z,2011-01-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, San Diego","UCSD School of Medicine, Department of General Internal Medicine",NA,NA,NA,"University of California, San Diego",2009,2010,2011
NCT01027936,2010-11-08,2009-12-08,NA,Observational,NA,180,Unknown status,"An Age-Stratified Data Collection Study in Adult Males and Females, Ages 18 and Above to Establish a Normative Database Using the 3D Optical Coherence Tomography 3D OCT-1000 Mark II",2009-04-01T00:00:00Z,2010-11-01T00:00:00Z,2010-03-01T00:00:00Z,FALSE,NA,NA,INDUSTRY,TRUE,NA,NA,NA,"University of California, San Diego; Shiley Eye Center",NA,NA,2009,2009,2010
NCT01035697,2019-03-20,2009-12-17,NA,Observational,NA,1067,Completed,Inflammatory Cytokines Associated With Perinatal Brain Injury,1999-07-01T00:00:00Z,2004-05-01T00:00:00Z,2002-07-01T00:00:00Z,FALSE,NA,NA,NETWORK,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2009,1999,2004
NCT01058694,2010-01-28,2010-01-27,NA,Interventional,Not Applicable,720,Completed,The Impact of Short Message Services (SMS) on ARV Adherence in Western Kenya,2007-06-01T00:00:00Z,2009-07-01T00:00:00Z,2008-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,NA,2010,2007,2009
