nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucsd_lead_sponsor,ucsd_principal_investigator,ucsd_study_chair,ucsd_study_director,ucsd_unspecified_official,ucsd_responsible_party,registration_year,start_year,completion_year
NCT01138553,2019-07-03,2010-06-04,NA,Interventional,Early Phase 1,4,Terminated,Preoperative Testing of the Anti-Progesterone Mifepristone in Early Stage Breast Cancer,2010-06-01T00:00:00Z,2015-10-01T00:00:00Z,2014-06-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2010,2010,2015
NCT01140568,2020-04-27,2010-06-08,2020-04-13,Interventional,Phase 2,38,Completed,Study of Platelet Derived Growth Factor Receptor (PDGFR) in Recurrent Malignant Gliomas,2010-04-21T00:00:00Z,2019-01-01T00:00:00Z,2016-10-05T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,NA,NA,NA,NA,"University of California, San Diego",2010,2010,2019
NCT01144559,2010-10-29,2010-06-14,NA,Interventional,Phase 4,15,Completed,Continuous Femoral Nerve Blocks: Relative Effects of Basal Infusion and Bolus Doses on Sensory and Motor Function,2010-06-01T00:00:00Z,2010-09-01T00:00:00Z,2010-09-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego, Department of Anesthesiology",2010,2010,2010
NCT01145833,2020-08-18,2010-06-14,2015-12-01,Interventional,Not Applicable,50,Completed,Guided Self-help for Families With an Overweight Child,2009-10-01T00:00:00Z,2011-10-01T00:00:00Z,2011-09-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2010,2009,2011
NCT01154192,2019-04-22,2010-06-29,2019-03-29,Interventional,Phase 3,24,Completed,Theca Cell Function in Adolescents With Polycystic Ovary Syndrome (PCOS),2011-08-01T00:00:00Z,2014-09-01T00:00:00Z,2014-07-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD School of Medicine,NA,NA,NA,"University of California, San Diego",2010,2011,2014
NCT01155011,2017-08-01,2010-06-30,2017-04-10,Interventional,Not Applicable,307,Completed,Multilevel Intervention for Physical Activity in Retirement Communities,2011-01-01T00:00:00Z,2014-07-01T00:00:00Z,2014-07-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2010,2011,2014
NCT01171261,2012-06-08,2010-07-23,NA,Interventional,Not Applicable,63,Completed,Testing Health Games for Adolescent Physical Activity,2008-05-01T00:00:00Z,2010-09-01T00:00:00Z,2010-09-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2010,2008,2010
NCT01171586,2014-12-03,2010-07-26,NA,Interventional,Not Applicable,318,Completed,mDiet: A Text Message Intervention for Weight Loss,2010-05-01T00:00:00Z,2014-06-01T00:00:00Z,2014-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2010,2010,2014
NCT01171599,2012-06-08,2010-07-23,NA,Interventional,Not Applicable,12,Completed,PACE-CALL: A Weight Control Intervention for Survivors of Childhood Leukemia,2008-08-01T00:00:00Z,2011-08-01T00:00:00Z,2011-08-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2010,2008,2011
NCT01191190,2018-04-09,2010-08-26,2015-08-24,Interventional,Phase 2,21,Completed,Ofatumumab and High-dose Methylprednisolone in Patients With Chronic Lymphocytic Leukemia (CLL),2010-08-01T00:00:00Z,2012-08-01T00:00:00Z,2012-02-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,NA,"University of California, San Diego; Director of the CLL Research Consortium and University of California San Diego",NA,NA,NA,"University of California, San Diego",2010,2010,2012
NCT01197443,2015-11-30,2010-08-17,NA,Interventional,Not Applicable,152,Completed,Parents as the Agent of Change for Childhood Obesity,2010-11-01T00:00:00Z,2015-07-01T00:00:00Z,2015-07-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2010,2010,2015
NCT01198418,2020-05-08,2010-09-08,NA,Interventional,Not Applicable,181,Completed,A Web-based Intervention Study to Reduce High-risk Sexual Behavior by Persons Living With HIV AIDS (PLWH),2010-07-09T00:00:00Z,2017-11-09T00:00:00Z,2017-10-18T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Diego",NA,"University of California, San Diego",NA,NA,"University of California, San Diego",2010,2010,2017
NCT01200459,2014-12-05,2010-09-10,NA,Interventional,Not Applicable,404,Completed,SMART: A Social and Mobile Weight Control Program for Young Adults,2011-05-01T00:00:00Z,2014-06-01T00:00:00Z,2014-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2010,2011,2014
NCT01202175,2019-07-30,2010-06-24,2019-07-09,Interventional,Phase 4,50,Completed,Effects of the Beta-blocker Nebivolol (Bystolic) on Subjects With High Normal Blood Pressure and/or a Family History of Hypertension,2010-07-01T00:00:00Z,2013-06-01T00:00:00Z,2012-06-01T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2010,2010,2013
NCT01211756,2019-08-30,2010-09-28,2019-08-30,Interventional,Not Applicable,1,Terminated,Oxytocin Add-on for Stable Depressed Patients,2010-10-01T00:00:00Z,2015-12-01T00:00:00Z,2015-02-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,"University of California, San Diego",2010,2010,2015
NCT01220739,2016-10-07,2010-10-13,2014-12-03,Interventional,Phase 2,12,Terminated,Safety of Rt-PA + Transcranial Emission of Low-Energy Lasers for Acute Stroke Recovery,2011-06-01T00:00:00Z,2013-04-01T00:00:00Z,2012-12-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2010,2011,2013
NCT01223274,2017-09-22,2010-10-14,NA,Interventional,Phase 1/Phase 2,104,Completed,Delivery Room CPAP in Extremely Low Birth Weight Infants,2002-07-01T00:00:00Z,2003-01-01T00:00:00Z,2003-01-01T00:00:00Z,FALSE,Randomized,None (Open Label),NETWORK,TRUE,NA,NA,NA,"University of California, San Diego",NA,NA,2010,2002,2003
NCT01229696,2016-04-07,2010-10-27,NA,Interventional,Phase 4,150,Completed,Continuous Popliteal Nerve Blocks: Effect of Perineural Catheter Tip Location Relative to the Sciatic Nerve Bifurcation on Postoperative Analgesia,2010-10-01T00:00:00Z,2015-06-01T00:00:00Z,2015-06-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2010,2010,2015
NCT01231204,2016-04-07,2010-10-27,NA,Interventional,Phase 4,60,Completed,Prevention of Post-Mastectomy Breast Pain Using Ambulatory Continuous Paravertebral Blocks,2010-10-01T00:00:00Z,2016-03-01T00:00:00Z,2012-11-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Diego","University of California, San Diego, Department of Anesthesia",NA,NA,NA,"University of California, San Diego",2010,2010,2016
NCT01238172,2019-02-20,2010-11-09,2019-02-20,Interventional,Phase 3,478,Completed,Diet in Altering Disease Progression in Patients With Prostate Cancer on Active Surveillance,2011-01-01T00:00:00Z,2019-01-15T00:00:00Z,2017-11-18T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,NA,NA,"University of California, San Diego",NA,NA,NA,2010,2011,2019
NCT01245972,2019-08-14,2010-11-22,2019-07-03,Interventional,Not Applicable,23,Completed,Pilot Study of PDL to Treat BCC and SCCIS,2010-08-01T00:00:00Z,2011-06-01T00:00:00Z,2011-06-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Diego","UCSD Medical Center, Division of Dermatology",NA,NA,NA,"University of California, San Diego",2010,2010,2011
NCT01248832,2020-02-11,2010-11-24,NA,Interventional,Not Applicable,2277,Completed,Smokers' Quitline for Asian Language Speakers,2004-08-01T00:00:00Z,2008-11-01T00:00:00Z,2008-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2010,2004,2008
NCT01251406,2021-04-22,2010-11-17,NA,Interventional,Phase 2,67,Completed,Efficacy and Safety of Human Neuregulin-1 to Treat Stable Chronic Heart Failure,2012-01-01T00:00:00Z,2014-03-01T00:00:00Z,2012-12-01T00:00:00Z,FALSE,Randomized,Quadruple,INDUSTRY,TRUE,NA,NA,"University of California, San Diego",NA,NA,NA,2010,2012,2014
NCT01253733,2016-01-25,2010-11-30,NA,Interventional,Not Applicable,81,Completed,MD2Me - Texting to Promote Chronic Disease Management,2009-10-01T00:00:00Z,2012-03-01T00:00:00Z,2012-03-01T00:00:00Z,FALSE,Randomized,None (Open Label),INDIV,FALSE,NA,"University of California, San Diego",NA,NA,NA,NA,2010,2009,2012
NCT01258465,2010-12-10,2010-12-10,NA,Interventional,Not Applicable,39,Completed,Research in Autism: Parent Intervention,2005-01-01T00:00:00Z,2009-12-01T00:00:00Z,2009-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2010,2005,2009
NCT01263249,2011-06-13,2010-12-16,NA,Interventional,Phase 4,19,Completed,Effects of Catheter Tip Location Relative to the Femoral Nerve on Sensory and Motor Function,2010-01-01T00:00:00Z,2011-06-01T00:00:00Z,2011-04-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego, Department of Anesthesiology",2010,2010,2011
NCT01271686,2014-05-19,2011-01-06,2013-12-17,Interventional,Phase 4,16,Completed,24-hour IOP-lowering Effect of 0.01% Bimatoprost,2011-01-01T00:00:00Z,2012-10-01T00:00:00Z,2012-10-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2011,2011,2012
NCT01280838,2015-05-26,2011-01-19,NA,Interventional,Not Applicable,400,Completed,"Safer Sex Intervention for Male Clients of Female Sex Workers in Tijuana, Mexico",2011-01-01T00:00:00Z,2015-02-01T00:00:00Z,2015-02-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2011,2011,2015
NCT01287377,2020-02-11,2011-01-28,2019-06-27,Interventional,Phase 3,243,Completed,Smoking Cessation With the Nicotine Patch: A Pilot Study of Patch Messaging,2010-11-01T00:00:00Z,2011-11-01T00:00:00Z,2011-05-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2011,2010,2011
NCT01288807,2019-09-04,2011-02-01,2019-08-07,Interventional,Phase 4,8,Completed,Effect of Milnacipran on Pain in Fibromyalgia,2011-02-01T00:00:00Z,2015-01-01T00:00:00Z,2015-01-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2011,2011,2015
NCT01288950,2012-08-20,2011-02-01,NA,Interventional,Not Applicable,49,Completed,Vitamin D Supplementation Enhances Immune Response to Bacille-Calmette-Guerin (BCG) Vaccination in Infants,2011-02-01T00:00:00Z,2012-07-01T00:00:00Z,2012-07-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Diego","University of California, San Diego","University of California, San Diego",NA,NA,"University of California, San Diego",2011,2011,2012
NCT01289275,2020-02-11,2011-01-31,2017-10-26,Interventional,Phase 4,1270,Completed,Smoking Cessation in Hospitalized Smokers,2011-08-01T00:00:00Z,2014-07-01T00:00:00Z,2014-07-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2011,2011,2014
NCT01293123,2019-10-08,2011-02-09,2019-10-08,Interventional,Not Applicable,2,Terminated,Raltegravir Cerebrospinal Fluid Pharmacodynamic Study in HIV-Infected Individuals,2011-12-01T00:00:00Z,2013-12-01T00:00:00Z,2013-06-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2011,2011,2013
NCT01302379,2020-05-17,2011-02-23,2018-12-10,Interventional,Not Applicable,333,Completed,Reach for Health Study: Obesity-related Mechanisms and Mortality in Breast Cancer Survivors,2011-08-01T00:00:00Z,2016-12-01T00:00:00Z,2015-12-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2011,2011,2016
NCT01303354,2011-02-23,2011-02-04,NA,Interventional,Not Applicable,100,Completed,Lumbar Transforaminal Epidural Dexamethasone,2008-04-01T00:00:00Z,2010-06-01T00:00:00Z,2010-06-01T00:00:00Z,FALSE,Randomized,Triple,INDIV,TRUE,NA,"University of California, San Diego",NA,NA,NA,"University of California, San Diego",2011,2008,2010
NCT01306539,2019-07-31,2011-02-28,NA,Interventional,Not Applicable,20,Completed,Neuropsychiatric Effects of Deep Brain Stimulation in Patients With Parkinson's Disease,2008-07-01T00:00:00Z,2014-12-01T00:00:00Z,2014-12-01T00:00:00Z,FALSE,NA,Double,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2011,2008,2014
NCT01317277,2021-08-03,2011-03-16,2021-05-06,Interventional,Not Applicable,75,Completed,Personalized Text Messages to Improve Antiretroviral Treatment (ART) Adherence in HIV+ Methamphetamine Users,2011-04-01T00:00:00Z,2014-06-01T00:00:00Z,2014-06-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2011,2011,2014
NCT01319617,2013-09-04,2011-03-18,2013-06-04,Interventional,Not Applicable,41,Completed,SENSIMED Triggerfish Safety and Tolerability,2011-01-01T00:00:00Z,2011-11-01T00:00:00Z,2011-11-01T00:00:00Z,TRUE,NA,None (Open Label),INDUSTRY,FALSE,NA,"University of California, San Diego",NA,NA,NA,NA,2011,2011,2011
NCT01325012,2013-03-27,2011-03-28,NA,Interventional,Phase 4,2,Terminated,Ultrasound-Guided Continuous Sciatic Nerve Blocks: Popliteal Versus Subgluteal Catheters,2011-03-01T00:00:00Z,2013-03-01T00:00:00Z,2013-03-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2011,2011,2013
NCT01340950,2016-03-31,2011-04-21,NA,Interventional,Phase 4,250,Completed,Clinical Trial of Brain-Penetrating HIV Drugs to Prevent Cognitive Impairment in China,2010-07-01T00:00:00Z,2015-07-01T00:00:00Z,2014-07-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2011,2010,2015
NCT01345500,2013-11-13,2011-04-28,NA,Interventional,Not Applicable,227,Completed,UCSD Take Charge Study,2012-02-01T00:00:00Z,2013-10-01T00:00:00Z,2013-10-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2011,2012,2013
NCT01349140,2021-03-23,2011-05-04,2020-01-29,Interventional,Phase 1,14,Completed,EXPAREL Dose-Response for Single-Injection Femoral Nerve Blocks,2012-02-01T00:00:00Z,2012-04-01T00:00:00Z,2012-04-01T00:00:00Z,TRUE,NA,Double,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2011,2012,2012
NCT01359982,2015-05-19,2011-05-23,NA,Interventional,Phase 1,26,Completed,Safety and Pharmacokinetic Study of RRx-001 in Cancer Subjects,2011-09-01T00:00:00Z,2015-02-01T00:00:00Z,2015-02-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2011,2011,2015
NCT01375491,2020-01-08,2011-05-25,2019-12-05,Interventional,Phase 4,39,Completed,Examination of the Anti-inflammatory and Insulin Sensitizing Properties of Doxycycline in Humans,2009-10-01T00:00:00Z,2011-06-01T00:00:00Z,2011-06-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,NA,2011,2009,2011
NCT01381068,2019-12-04,2011-06-21,2019-08-22,Interventional,Not Applicable,50,Completed,Quantitative End Tidal CO2 Monitoring in the Delivery Room (DR),2009-10-01T00:00:00Z,2011-09-01T00:00:00Z,2011-05-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,NA,UCSD,NA,NA,NA,"University of California, San Diego",2011,2009,2011
NCT01390077,2021-03-23,2011-07-05,2020-12-21,Interventional,Phase 2/Phase 3,8,Completed,Nitisinone (NTBC) In Different Age Groups Of Patients With Alkaptonuria,2011-01-01T00:00:00Z,2016-07-01T00:00:00Z,2016-06-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,NA,2011,2011,2016
NCT01390779,2013-12-03,2011-07-07,2013-06-04,Interventional,Not Applicable,33,Completed,Efficacy of 24-hour Intraocular Pressure Fluctuation Recording With the SENSIMED Triggerfish Contact Lens Sensor,2011-07-01T00:00:00Z,2012-05-01T00:00:00Z,2012-05-01T00:00:00Z,TRUE,NA,None (Open Label),INDUSTRY,FALSE,NA,UCSD,NA,NA,NA,NA,2011,2011,2012
NCT01397695,2019-08-15,2011-07-18,2019-08-15,Interventional,Phase 2,20,Completed,Topical Bevacizumab for the Management of Recurrent Epistaxis in Patients With Hereditary Hemorrhagic Telangiectasia (HHT),2009-06-01T00:00:00Z,2014-01-01T00:00:00Z,2014-01-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,NA,2011,2009,2014
NCT01398280,2019-08-07,2011-07-19,2019-06-04,Interventional,Early Phase 1,15,Completed,Effects of Aminocaproic Acid (ACA) on Rosacea-specific Inflammation,2011-07-01T00:00:00Z,2012-12-01T00:00:00Z,2012-12-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2011,2011,2012
NCT01402531,2019-11-15,2011-07-19,2019-11-15,Interventional,Phase 2,10,Completed,Submucosal Bevacizumab for the Management of Recurrent Epistaxis in Patients With Hereditary Hemorrhagic Telangiectasia (HHT),2010-07-22T00:00:00Z,2013-07-27T00:00:00Z,2013-07-27T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,NA,2011,2010,2013
NCT01402544,2019-08-23,2011-07-25,2019-08-05,Interventional,Phase 2/Phase 3,20,Terminated,Clinical Assessment Of Age-related Macular Degeneration Patients After Early Diagnosis and Treatment With Ranibizumab,2011-07-01T00:00:00Z,2015-03-01T00:00:00Z,2015-03-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,"University of California, San Diego",NA,"University of California, San Diego",NA,NA,"University of California, San Diego",2011,2011,2015
