nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,uci_lead_sponsor,uci_principal_investigator,uci_study_director,uci_study_chair,uci_unspecified_official,uci_responsible_party,registration_year,start_year,completion_year
NCT01166893,2018-02-27,2010-07-20,NA,Observational,NA,0,Withdrawn,Ability of Modulated Imaging and Laser Speckle Imaging to Determine Burn Wound Severity and Healing Potential,2010-03-01T00:00:00Z,2018-02-01T00:00:00Z,2018-02-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine",Beckman Laser Institute University of California Irvine,NA,NA,NA,"University of California, Irvine",2010,2010,2018
NCT01166906,2017-02-08,2010-07-20,NA,Observational,NA,53,Completed,Pain Blocking During Drug Administration or Blood Collection With Needles,2010-03-01T00:00:00Z,2014-03-01T00:00:00Z,2014-03-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine",Beckman Laser Institute University of California Irvine,NA,NA,NA,"University of California, Irvine",2010,2010,2014
NCT01166919,2017-02-08,2010-07-20,NA,Interventional,Phase 1,0,Withdrawn,Pilot Study on the Use of the Matrix Radiofrequencyfor Treatment of Port Wine Stain Birthmarks,2009-12-01T00:00:00Z,2011-10-01T00:00:00Z,2011-10-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,"University of California, Irvine",Beckman Laser Institute University of California Irvine,NA,NA,NA,"University of California, Irvine",2010,2009,2011
NCT01202370,2013-08-12,2010-09-13,NA,Interventional,Phase 1,3,Completed,"A Phase I Study of AR-67 (7-t-butyldimethylsilyl-10-hydroxycamptothecin) Given on Days 1, 4 8, 12 & 15 of an Every 21-day Cycle in Adult Patients With Refractory or Metastatic Solid Malignancies",2010-09-01T00:00:00Z,2011-07-01T00:00:00Z,2011-07-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,Lucille P. Markey Cancer Center at University of Kentucky,NA,NA,NA,NA,2010,2010,2011
NCT01203033,2017-02-06,2010-09-14,NA,Observational,NA,68,Completed,Prospective Pilot Study of Bone Marrow and Peripheral Blood Samples From AML Patients to Characterize the Biologic Heterogeneity of the Disease Using Single Cell Network Profiling (SCNP),2010-09-01T00:00:00Z,2012-10-01T00:00:00Z,2012-09-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,NA,WVUCI - Mary Babb Randolph Cancer Center,NA,NA,NA,NA,2010,2010,2012
NCT01209234,2021-09-27,2010-09-23,2019-08-12,Interventional,Not Applicable,2140,Completed,Project CLEAR - Changing Lives by Eradicating Antibiotic Resistance,2011-01-01T00:00:00Z,2019-01-01T00:00:00Z,2019-01-01T00:00:00Z,TRUE,Randomized,Single,OTHER,TRUE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2010,2011,2019
NCT01212172,2016-01-07,2010-09-22,2014-12-04,Interventional,Phase 3,20,Completed,"Comparison of Efficacy, Safety and Tolerability of Two Different 810 nm Diode Lasers for Hair Reduction",2010-09-01T00:00:00Z,2013-09-01T00:00:00Z,2013-09-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2010,2010,2013
NCT01215721,2013-12-04,2010-10-05,2013-12-04,Interventional,Not Applicable,40,Completed,Study to Determine Effects of Vesicare on Return to Continence Post - Radical Prostatectomy (Part II),2010-10-01T00:00:00Z,2013-05-01T00:00:00Z,2013-05-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2010,2010,2013
NCT01221974,2010-10-15,2010-10-04,NA,Interventional,Phase 1/Phase 2,NA,Completed,"Use of Essure® Micro-inserts in Women With Hydrosalpinx Prior to In Vitro Fertilization: A Prospective, Multicenter, International Feasibility Study",2008-07-01T00:00:00Z,NA,2009-07-01T00:00:00Z,FALSE,NA,NA,INDUSTRY,FALSE,NA,NA,NA,NA,NA,Reproducitve Science Center,2010,2008,NA
NCT01239030,2013-01-22,2010-11-03,NA,Interventional,Phase 3,236,Completed,Efficacy and Safety of Methylphenidate HCl ER Capsules in Children and Adolescents With ADHD,2010-11-01T00:00:00Z,2012-03-01T00:00:00Z,2012-02-01T00:00:00Z,FALSE,Randomized,Quadruple,INDUSTRY,TRUE,NA,"University of California, Irvine / Child Development Center",NA,NA,NA,NA,2010,2010,2012
NCT01244243,2016-08-16,2010-11-03,2014-12-12,Interventional,Phase 2,41,Completed,Robot-Assisted Hand Motor Therapy for Subjects With Hemiparetic Stroke,2009-01-01T00:00:00Z,2012-12-01T00:00:00Z,2012-12-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2010,2009,2012
NCT01257932,2018-02-02,2010-12-08,NA,Observational,NA,0,Withdrawn,Monitoring and Predicting Breast Cancer Neoadjuvant Chemotherapy Response Using Diffuse Optical Spectroscopic Imaging,2010-12-01T00:00:00Z,2013-10-01T00:00:00Z,2013-10-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2010,2010,2013
NCT01263405,2017-02-08,2010-12-16,NA,Observational,NA,3,Completed,Monitoring Chemotherapy Response of Soft Tissue Sarcomas and Osteosarcomas Using Diffuse Optical Spectroscopic Imaging,2010-12-01T00:00:00Z,2014-10-01T00:00:00Z,2014-10-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2010,2010,2014
NCT01269463,2013-01-22,2010-12-31,NA,Interventional,Phase 3,27,Completed,Time Course of Response to Methylphenidate HCl ER Capsules in Children 6 to 12 Years With ADHD in Classroom Setting,2010-12-01T00:00:00Z,2012-02-01T00:00:00Z,2011-06-01T00:00:00Z,FALSE,Randomized,Quadruple,INDUSTRY,FALSE,NA,"University of California, Irvine / Child Development Center",NA,NA,NA,NA,2010,2010,2012
NCT01277263,2017-08-29,2011-01-12,NA,Observational,NA,0,Withdrawn,Predicting Pathological Response Within the 1st Week of Chemotherapy Using Diffuse Optical Spectroscopic Imaging,2010-12-01T00:00:00Z,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2011,2010,2018
NCT01277276,2017-02-08,2011-01-12,NA,Observational,NA,0,Withdrawn,Study of Chemotherapy Side Effects in Cancer Patients: Non-invasive Optical Measurements of the Brain,2008-11-01T00:00:00Z,2013-02-01T00:00:00Z,2013-02-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, Irvine",Beckman Laser Institute University of California Irvine,Beckman Laser Institute University of California Irvine,NA,NA,"University of California, Irvine",2011,2008,2013
NCT01290666,2016-11-15,2011-02-03,2015-11-09,Observational,NA,93,Terminated,Study of GORE® BIO-A® Fistula Plug for Use in Anal Fistula Repair,2011-03-01T00:00:00Z,2014-09-01T00:00:00Z,2014-05-01T00:00:00Z,TRUE,NA,NA,INDUSTRY,TRUE,NA,"University of California, Irvine",NA,NA,NA,NA,2011,2011,2014
NCT01297959,2021-01-21,2011-02-11,2020-12-22,Interventional,Phase 3,503,Completed,Study to Evaluate Efficacy and Safety of E-101 Solution for Preventing Surgical Site Infections After Colorectal Surgery,2013-01-10T00:00:00Z,2015-10-14T00:00:00Z,2015-10-14T00:00:00Z,TRUE,Randomized,Double,INDUSTRY,TRUE,NA,"University of California, Irvine",NA,NA,NA,NA,2011,2013,2015
NCT01313923,2017-05-08,2011-03-10,2014-12-17,Interventional,Early Phase 1,3,Terminated,Evaluating Sirolimus to Treat Autoimmune Blistering Dermatosis Pemphigus,2011-02-01T00:00:00Z,2014-10-01T00:00:00Z,2014-10-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2011,2011,2014
NCT01321437,2020-12-30,2011-03-21,2020-10-01,Interventional,Phase 2,11,Completed,Study of the Anti-Angiogenesis Agent Axitinib in Patients With Stage III Malignant Melanoma,2011-12-01T00:00:00Z,2016-12-01T00:00:00Z,2016-12-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2011,2011,2016
NCT01322529,2016-01-11,2011-03-10,NA,Observational,NA,10038,Completed,Nulliparous Pregnancy Outcomes Study: Monitoring Mothers-to-be,2010-09-01T00:00:00Z,2015-05-01T00:00:00Z,2015-05-01T00:00:00Z,FALSE,NA,NA,NIH,TRUE,NA,"University of California, Irvine",NA,NA,NA,NA,2011,2010,2015
NCT01333553,2018-04-30,2010-08-03,NA,Observational,NA,69,Completed,Monitoring the Response of Port Wine Stain Birthmarks to Laser Therapy With Wide-field Functional Imaging Technologies,2010-04-01T00:00:00Z,2018-04-01T00:00:00Z,2018-04-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine",Beckman Laser Institute University of California Irvine,NA,NA,NA,"University of California, Irvine",2010,2010,2018
NCT01335594,2012-04-07,2011-04-11,NA,Interventional,Not Applicable,21,Completed,Evaluation of Swallowing in Patients With Obstructive Sleep Apnea,2010-02-01T00:00:00Z,2011-05-01T00:00:00Z,2010-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,Luciana Almeida Moreira da Paz Oliveira,NA,NA,NA,NA,NA,2011,2010,2011
NCT01340430,2021-04-27,2011-04-06,NA,Interventional,Phase 2,43,"Active, not recruiting","Neoadjuvant 5-fluorouracil, Epirubicin and Cyclophosphamide (FEC) Followed by Weekly Paclitaxel and Trastuzumab in Her2 Positive Breast Cancer",2011-03-01T00:00:00Z,2025-05-01T00:00:00Z,2015-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,"Lucia Del Mastro,MD",NA,NA,NA,NA,NA,2011,2011,2025
NCT01349881,2022-04-25,2011-05-05,NA,Interventional,Phase 3,1340,Recruiting,"S0820, Adenoma and Second Primary Prevention Trial",2013-03-01T00:00:00Z,2032-02-01T00:00:00Z,2027-02-01T00:00:00Z,FALSE,Randomized,Triple,NETWORK,TRUE,NA,"University of California, Irvine",NA,NA,NA,NA,2011,2013,2032
NCT01353430,2021-04-07,2011-01-26,NA,Observational,NA,50,Recruiting,Characterization of Inclusion Body Myopathy Associated With Paget's Disease of Bone and Frontotemporal Dementia (IBMPFD),2007-11-15T00:00:00Z,2026-12-01T00:00:00Z,2025-12-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,NA,2011,2007,2026
NCT01385943,2019-11-06,2011-06-28,NA,Observational,NA,0,Withdrawn,VivaNet Study. A Multicenter Study of Confocal Reflectance Microscopy in Telemedicine,2011-04-01T00:00:00Z,2015-12-01T00:00:00Z,2015-12-01T00:00:00Z,FALSE,NA,NA,INDUSTRY,TRUE,"Lucid, Inc.",NA,NA,NA,NA,NA,2011,2011,2015
NCT01386190,2021-01-22,2011-06-21,NA,Interventional,Not Applicable,0,Withdrawn,Impact of Exercise on Body Composition in Premature Infants,2011-06-01T00:00:00Z,2011-06-01T00:00:00Z,2011-06-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,NA,2011,2011,2011
NCT01423266,2016-05-19,2011-08-15,NA,Interventional,Not Applicable,78,Completed,Effects of a High Protein Diet on Clinical Outcomes in Heart Failure,2009-12-01T00:00:00Z,2015-12-01T00:00:00Z,2015-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2011,2009,2015
NCT01447238,2021-04-07,2011-07-14,NA,Observational,NA,104,Completed,"Diagnosis of Pancreatic Cysts: Endoscopic Ultrasound With Fine Needle Aspiration (EUS/FNA), Direct Visualization, and Confocal Laser-induced Endomicroscopy-A Pilot Study",2010-09-15T00:00:00Z,2018-09-21T00:00:00Z,2018-09-21T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,NA,2011,2010,2018
NCT01461668,2018-03-29,2011-10-26,2018-01-13,Interventional,Phase 4,53,Completed,Retapamulin for Reducing MRSA Nasal Carriage,2012-07-01T00:00:00Z,2017-12-01T00:00:00Z,2017-12-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2011,2012,2017
NCT01479478,2018-08-14,2011-11-22,2018-07-18,Interventional,Not Applicable,251,Completed,Effects of Oral Probiotic Supplementation on Group B Strep (GBS) Rectovaginal Colonization in Pregnancy,2011-11-01T00:00:00Z,2017-07-26T00:00:00Z,2017-07-26T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,NA,Stanford University School of Medicine/Lucile Packard Children's Hospital,NA,NA,NA,NA,2011,2011,2017
NCT01483495,2017-02-08,2011-08-02,NA,Observational,NA,78,Completed,Assessing Cerebrovascular Reactivity Based on Cerebral Oximetry: a Pilot Study,2011-12-01T00:00:00Z,2011-12-01T00:00:00Z,2011-12-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2011,2011,2011
NCT01483703,2017-02-08,2011-11-29,NA,Observational,NA,6,Completed,Noninvasive Optical Measurement of Critical Care Neonates,2010-05-01T00:00:00Z,2012-05-01T00:00:00Z,2012-05-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine","Beckman Laser Institute, UCI",NA,NA,NA,"University of California, Irvine",2011,2010,2012
NCT01484730,2017-09-15,2011-11-29,NA,Observational,NA,0,Withdrawn,A Pilot Study to Evaluate Multi-Spectral Imaging and Laser Speckle Imaging During Vascular Occlusion,2011-11-01T00:00:00Z,2018-11-01T00:00:00Z,2018-11-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine","Beckman Laser Institute, UCI",NA,NA,NA,"University of California, Irvine",2011,2011,2018
NCT01485471,2021-03-23,2011-08-02,NA,Observational,NA,0,Withdrawn,Spectroscopic Evaluation of Middle Ear Infection (Withdrawn),2011-06-01T00:00:00Z,2015-06-01T00:00:00Z,2015-06-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, Irvine",NA,NA,NA,NA,NA,2011,2011,2015
NCT01485484,2021-04-01,2011-10-28,NA,Observational,NA,161,Completed,Development and Validation of a NIRS-based Sinusitis Screening,2011-07-28T00:00:00Z,2015-07-07T00:00:00Z,2015-07-07T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2011,2011,2015
NCT01485497,2017-02-08,2011-08-02,NA,Interventional,Phase 1,0,Withdrawn,Evaluation of Obstructive Sleep Apnea With Long Range 3D Endoscopic Fourier Domain Optical Coherence Tomography (FDOCT),2011-05-01T00:00:00Z,2014-03-01T00:00:00Z,2014-03-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,"University of California, Irvine",UCI Beckman Laser Institute,NA,NA,NA,"University of California, Irvine",2011,2011,2014
NCT01487122,2011-12-06,2011-12-01,NA,Interventional,Not Applicable,145,Completed,Microwave Diathermy for Treating Nonspecific Chronic Neck Pain,2008-09-01T00:00:00Z,2011-09-01T00:00:00Z,2011-06-01T00:00:00Z,FALSE,Randomized,Triple,OTHER_GOV,TRUE,Health Service of Andalucia,NA,NA,NA,NA,Health Service of Andalucia,2011,2008,2011
NCT01487447,2020-01-29,2011-12-02,NA,Interventional,Not Applicable,31,Completed,Customized Acoustic Stimulation for the Treatment of Tinnitus,2010-01-01T00:00:00Z,2015-01-01T00:00:00Z,2015-01-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,NA,2011,2010,2015
NCT01492231,2021-04-07,2011-12-02,NA,Observational,NA,3500,Enrolling by invitation,The Clinical Impact and Outcomes of Interventional Endoscopy Procedures,2008-11-01T00:00:00Z,2023-09-01T00:00:00Z,2023-09-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,NA,2011,2008,2023
NCT01494077,2014-12-10,2011-12-02,NA,Observational,NA,32,Completed,Accuracy of Dilution of EUS-FNA Pancreatic Cyst Fluid for Carcinoembryonic Antigen (CEA) Measurement,2011-04-01T00:00:00Z,2012-07-01T00:00:00Z,2012-07-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2011,2011,2012
NCT01498393,2017-02-08,2011-12-20,NA,Interventional,Phase 1,10,Completed,1320 nm Nd:YAG Laser for Improving the Appearance of Onychomycosis,2011-12-01T00:00:00Z,2012-12-01T00:00:00Z,2012-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Irvine","Beckman Laser Institute, UCI",NA,NA,NA,"University of California, Irvine",2011,2011,2012
NCT01512810,2021-11-15,2012-01-13,NA,Interventional,Phase 2,200,Completed,Intraoperative Pathological Evaluation for Surgical Treatment & Staging for Endometrial Cancer,2012-01-01T00:00:00Z,2021-08-26T00:00:00Z,2021-08-26T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,NA,Lucille P. Markey Cancer Center at University of Kentucky,NA,NA,NA,NA,2012,2012,2021
NCT01519869,2020-11-17,2012-01-18,2020-11-17,Interventional,Phase 2,28,Completed,"Trial of Chemotherapy in Ovarian, Fallopian Tube and Peritoneal Carcinoma",2012-03-01T00:00:00Z,2019-10-11T00:00:00Z,2019-10-11T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,Lucille P. Markey Cancer Center at University of Kentucky,NA,NA,NA,NA,2012,2012,2019
NCT01522677,2016-11-30,2012-01-26,NA,Interventional,Phase 1/Phase 2,0,Withdrawn,A Study of Neoadjuvant Photodynamic Immunomodulation for Colon Cancer,2012-08-01T00:00:00Z,2014-05-01T00:00:00Z,2014-05-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,NA,"University of California, Irvine",NA,NA,NA,"University of California, Irvine",2012,2012,2014
NCT01529879,2022-03-24,2012-02-07,NA,Interventional,Not Applicable,49,Completed,Assessment of the Effect of an Implant System With a Novel Abutment Attachment Design on Crestal Bone Preservation,2011-08-01T00:00:00Z,2016-12-01T00:00:00Z,2016-12-01T00:00:00Z,FALSE,Randomized,Single,INDUSTRY,FALSE,NA,Institucion Universitaria Colegios de Colombia,NA,NA,NA,NA,2012,2011,2016
NCT01560377,2018-11-19,2012-03-19,2017-07-28,Interventional,Phase 1,147,Completed,Perfusion Assessment in Laparoscopic Left Anterior Resection,2012-05-01T00:00:00Z,2013-11-01T00:00:00Z,2013-10-01T00:00:00Z,TRUE,NA,None (Open Label),INDUSTRY,TRUE,NA,"University of California, Irvine",NA,NA,NA,NA,2012,2012,2013
NCT01564485,2021-06-07,2012-02-24,2018-01-11,Interventional,Not Applicable,193,Completed,Cardiac CT's Role in Asymptomatic Patients With Diabetes and Metabolic Syndrome,2008-07-01T00:00:00Z,2016-12-01T00:00:00Z,2016-12-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2012,2008,2016
NCT01601301,2018-01-31,2012-05-14,NA,Interventional,Not Applicable,32,Unknown status,Post-Market Study of the Ellipse PRECICE Intramedullary Limb Lengthening System,2012-07-01T00:00:00Z,2018-06-01T00:00:00Z,2018-06-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,"University of California, Irvine",NA,NA,NA,NA,2012,2012,2018
NCT01602536,2015-12-04,2012-05-17,NA,Interventional,Not Applicable,280,Completed,Twitter-enabled Mobile Messaging for Smoking Relapse Prevention,2012-01-01T00:00:00Z,2014-06-01T00:00:00Z,2014-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2012,2012,2014
NCT01605292,2015-02-25,2012-01-26,2014-12-29,Interventional,Not Applicable,698,Completed,Radial Artery Access With Ultrasound Trial,2011-12-01T00:00:00Z,2013-03-01T00:00:00Z,2013-03-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Irvine","University of California, Irvine and Long Beach VA Medical Center",NA,NA,NA,"University of California, Irvine",2012,2011,2013
NCT01621737,2019-11-15,2012-06-03,2019-08-30,Interventional,Not Applicable,42,Terminated,Antipsychotic Effects of Oxytocin,2011-06-01T00:00:00Z,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,TRUE,NA,UCI,NA,NA,NA,NA,2012,2011,2018
NCT01648166,2019-10-16,2012-04-16,2019-09-04,Observational,NA,520,Completed,Study of Lung Cancer in Appalachian Kentucky: The Role of Environmental Carcinogens,2011-09-01T00:00:00Z,2019-09-04T00:00:00Z,2014-09-01T00:00:00Z,TRUE,NA,NA,OTHER,FALSE,NA,Lucille P. Markey Cancer Center at University of Kentucky,NA,NA,NA,NA,2012,2011,2019
