nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,stanford_lead_sponsor,stanford_principal_investigator,stanford_unspecified_official,stanford_study_director,stanford_sub_investigator,stanford_study_chair,stanford_responsible_party,registration_year,start_year,completion_year
NCT00375830,2019-11-11,2006-09-11,2019-10-19,Interventional,Phase 2,114,Completed,Combined 18F-NaF/18F-FDG PET/MRI for Detection of Skeletal Metastases,2006-01-01T00:00:00Z,2019-03-14T00:00:00Z,2017-04-17T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2006,2006,2019
NCT00380731,2011-11-29,2006-09-22,NA,Interventional,Not Applicable,124,Completed,Effect of Behavior Therapy on Responses to Social Stimuli in People With Social Phobia,2006-09-01T00:00:00Z,2011-08-01T00:00:00Z,2011-08-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2006,2006,2011
NCT00383487,2013-01-25,2006-09-29,NA,Interventional,Phase 2,20,Terminated,A Phase II Trial of Calcitriol and Naproxen in Patients With Recurrent Prostate Cancer,2005-03-01T00:00:00Z,2007-07-01T00:00:00Z,2007-07-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2006,2005,2007
NCT00383500,2017-02-11,2006-09-29,2012-06-06,Interventional,Not Applicable,75,Completed,Lymphedema Prophylaxis in Breast Cancer Survivors Who Show Early Evidence of High-risk Status,2005-05-01T00:00:00Z,2009-09-01T00:00:00Z,2009-07-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2006,2005,2009
NCT00383643,2017-04-26,2006-09-29,2017-02-15,Interventional,Phase 2,48,Completed,Xyrem(Sodium Oxybate) and Ambien(Zolpidem Tartrate) in the Treatment of Chronic Insomnia.,2006-05-01T00:00:00Z,2009-12-01T00:00:00Z,2009-12-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2006,2006,2009
NCT00388349,2017-05-15,2006-10-12,2017-01-09,Interventional,Phase 2,146,Completed,Gemcitabine and Hodgkin's Disease Chemotherapy Followed by Peripheral Blood Stem Cell Rescue for Hodgkin's Disease,2001-09-01T00:00:00Z,2010-09-01T00:00:00Z,2008-03-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2006,2001,2010
NCT00388362,2017-03-13,2006-10-12,2016-12-07,Interventional,Phase 2,36,Completed,Sirolimus as Treatment of Steroid-Refractory or Steroid-Dependent Chronic Graft-Versus-Host Disease,2005-11-01T00:00:00Z,2012-08-01T00:00:00Z,2010-11-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2006,2005,2012
NCT00388414,2017-11-07,2006-10-12,2017-04-22,Interventional,Not Applicable,14,Completed,Imaging Study of Chronic Low Back Pain in Patients Taking Pain Medication,2006-09-01T00:00:00Z,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2006,2006,2010
NCT00394615,2010-03-25,2006-07-05,NA,Interventional,Not Applicable,15,Terminated,Metabolic Imaging Predict Histopathologic Response to Preop ChemoXRT for Locally Advanced Rectal CA,2003-10-01T00:00:00Z,2005-10-01T00:00:00Z,2005-10-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University School of Medicine,2006,2003,2005
NCT00398255,2013-04-29,2006-11-09,NA,Interventional,Not Applicable,900,Completed,Healthier Living With Arthritis Online Program,2004-02-01T00:00:00Z,2006-12-01T00:00:00Z,2006-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford School of Medicine,NA,NA,NA,NA,NA,2006,2004,2006
NCT00398320,2017-01-17,2006-10-31,2013-10-15,Interventional,Phase 2,40,Completed,"Phase II Capecitabine, Oxaliplatin & Bevacizumab for Metastatic / Unresectable Neuroendocrine Tumors",2006-11-01T00:00:00Z,2012-10-01T00:00:00Z,2012-10-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2006,2006,2012
NCT00398372,2011-05-31,2006-11-09,NA,Interventional,Not Applicable,500,Completed,Clinical and Pathologic Studies in Non-Hodgkin's Lymphoma Patients Receiving Antibody Treatment,2000-11-01T00:00:00Z,2009-09-01T00:00:00Z,2007-06-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University School of Medicine,2006,2000,2009
NCT00398632,2017-10-15,2006-11-10,2015-04-19,Interventional,Phase 4,6,Terminated,Switching to Duloxetine to Ameliorate SSRI-Induced Sexual Dysfunction,2006-11-01T00:00:00Z,2009-04-01T00:00:00Z,2009-04-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2006,2006,2009
NCT00403130,2019-01-30,2006-11-22,2017-02-03,Interventional,Phase 2,31,Completed,"Phase 2 Study of Gemzar, Taxol & Avastin Combination as 1st Line Treatment for Metastatic Breast Cancer",2006-02-01T00:00:00Z,2012-11-01T00:00:00Z,2010-09-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2006,2006,2012
NCT00404066,2017-11-28,2006-11-22,2017-02-03,Interventional,Phase 2,21,Completed,Phase 2 Neoadjuvant Doxorubicin and Cyclophosphamide -> Docetaxel With Lapatinib in Stage II/III Her2Neu+ Breast Cancer,2006-10-01T00:00:00Z,2011-03-01T00:00:00Z,2010-12-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2006,2006,2011
NCT00410891,2017-10-04,2006-10-02,2014-05-13,Interventional,Phase 4,129,Completed,Topical Antibiotics and Intravitreous Injections,2008-07-01T00:00:00Z,2009-12-01T00:00:00Z,2009-12-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2006,2008,2009
NCT00417664,2007-01-03,2007-01-03,NA,Interventional,Phase 4,90,Unknown status,Is Dexmedetomidine Associated With a Lower Incidence of Postoperative Delirium When Compared to Propofol or Midazolam in Cardiac Surgery Patients,2002-04-01T00:00:00Z,2003-12-01T00:00:00Z,NA,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2007,2002,2003
NCT00418574,2011-11-17,2007-01-04,2011-07-01,Interventional,Phase 2/Phase 3,888,Terminated,Efficacy Multicentre Trial of ImmunoTherapy Vaccination With Abagovomab to Treat Ovarian Cancer Patients,2006-12-01T00:00:00Z,2011-06-01T00:00:00Z,2010-12-01T00:00:00Z,TRUE,Randomized,Triple,INDUSTRY,TRUE,NA,"COGI (Cooperative Ovarian Cancer Group for Immunotherapy); Dept Obstetrics and Gynecology, Stanford CA",NA,NA,NA,NA,NA,2007,2006,2011
NCT00425152,2010-02-05,2007-01-18,NA,Interventional,Phase 3,2151,Completed,Fluorouracil and Leucovorin and/or Levamisole After Surgery In Treating Patients With Dukes' B Or Dukes' C Colon Cancer,1989-07-01T00:00:00Z,2004-04-01T00:00:00Z,1998-06-01T00:00:00Z,FALSE,NA,NA,NETWORK,TRUE,NA,NA,NA,NA,NA,Stanford University,NA,2007,1989,2004
NCT00425945,2014-02-19,2007-01-23,2013-03-29,Interventional,Not Applicable,130,Completed,Understanding Pine Bark Extract as an Alternative Treatment (UPBEAT) Study,2006-10-01T00:00:00Z,2008-08-01T00:00:00Z,2008-08-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2007,2006,2008
NCT00437827,2009-10-23,2007-01-17,NA,Interventional,Not Applicable,120,Completed,rEEG Guided Pharmacotherapy of Subjects With Depression Treatment Failure,2006-08-01T00:00:00Z,2009-10-01T00:00:00Z,2009-10-01T00:00:00Z,FALSE,Randomized,Single,INDUSTRY,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2007,2006,2009
NCT00441467,2015-03-03,2007-02-27,2015-02-16,Interventional,Phase 2,22,Completed,Safety and Efficacy Study of Glufosfamide in Previously Treated Advanced Soft Tissue Sarcoma,2007-03-01T00:00:00Z,2008-10-01T00:00:00Z,2008-10-01T00:00:00Z,TRUE,NA,None (Open Label),INDUSTRY,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2007,2007,2008
NCT00442611,2017-09-28,2007-03-01,2015-01-26,Interventional,Phase 1/Phase 2,10,Completed,A Study to Evaluate the Safety and Efficacy of Abatacept in Patients With Diffuse Systemic Sclerosis (Scleroderma),2008-11-01T00:00:00Z,2011-06-01T00:00:00Z,2011-06-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2007,2008,2011
NCT00448474,2007-03-15,2007-03-14,NA,Interventional,Not Applicable,900,Completed,Development and Evaluation of A Mailed Arthritis Self-Management Program,2005-11-01T00:00:00Z,2006-07-01T00:00:00Z,NA,FALSE,Randomized,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,NA,2007,2005,2006
NCT00454948,2007-03-30,2007-03-29,NA,Interventional,Phase 1,250,Unknown status,Nutrition Intervention and Play Group Exercise for Low-Income Latinas,2007-03-01T00:00:00Z,2009-08-01T00:00:00Z,NA,FALSE,Randomized,Single,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2007,2007,2009
NCT00458276,2018-07-06,2007-04-06,NA,Interventional,Phase 3,274,Terminated,"Study of the Efficacy and Safety of Tezosentan in Patients With Pre-operative Pulmonary Hypertension, Due to Left Heart Disease, Undergoing Open Heart Surgery",2007-04-01T00:00:00Z,2008-03-01T00:00:00Z,2008-02-01T00:00:00Z,FALSE,Randomized,Triple,INDUSTRY,TRUE,NA,NA,NA,NA,NA,Stanford University,NA,2007,2007,2008
NCT00459953,2016-05-22,2007-04-11,2016-03-02,Interventional,Phase 2/Phase 3,141,Completed,Extended Cessation Treatment for Teen Smokers,2006-09-01T00:00:00Z,2011-07-01T00:00:00Z,2011-06-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2007,2006,2011
NCT00465647,2015-10-19,2007-04-24,2010-12-22,Interventional,Phase 4,116,Completed,An Open-label Study of Hydromorphone Oral Solution in Subjects Aged 28 Days to 16 Years for Postoperative Pain,2007-04-01T00:00:00Z,2010-04-01T00:00:00Z,2009-05-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),INDUSTRY,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2007,2007,2010
NCT00466713,2014-05-12,2007-04-25,NA,Interventional,Not Applicable,NA,Terminated,Defining the Role of Insulin Resistance in 'Idiopathic' Dilated Cardiomyopathy,2007-03-01T00:00:00Z,2007-12-01T00:00:00Z,2007-12-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2007,2007,2007
NCT00467064,2010-01-27,2007-04-25,NA,Interventional,Not Applicable,690,Completed,Arthritis Self-Management Education Program,2006-10-01T00:00:00Z,2008-12-01T00:00:00Z,2007-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2007,2006,2008
NCT00472641,2017-03-29,2007-05-11,2016-12-09,Interventional,Phase 4,25,Completed,Geodon in Weight Loss Study for Bipolar Disorders,2007-01-01T00:00:00Z,2009-12-01T00:00:00Z,2009-12-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2007,2007,2009
NCT00473005,2012-05-24,2007-05-11,NA,Interventional,Phase 1,18,Terminated,Phase I Oral mTOR Inhibitor RAD001 in Combo w/ Capecitabine for Metastatic Breast,2007-08-01T00:00:00Z,2011-12-01T00:00:00Z,2011-12-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University School of Medicine,2007,2007,2011
NCT00476645,2014-08-04,2007-05-18,2014-06-30,Interventional,Phase 2,10,Completed,Fulvestrant in Hormone Refractory Prostate Cancer,2006-09-01T00:00:00Z,2009-12-01T00:00:00Z,2009-09-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2007,2006,2009
NCT00476775,2012-12-12,2007-05-18,NA,Interventional,Not Applicable,233,Completed,Ethnic Dance and Screen Time Reduction to Prevent Weight Gain in Latina Girls,2007-05-01T00:00:00Z,2012-08-01T00:00:00Z,2011-03-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2007,2007,2012
NCT00477035,2017-01-09,2007-05-18,NA,Interventional,Phase 1,22,Completed,Post-transplant Autologous Cytokine-induced Killer (CIK) Cells for Treatment of High Risk Hematologic Malignancies,2006-05-01T00:00:00Z,2011-03-01T00:00:00Z,2011-03-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2007,2006,2011
NCT00477087,2017-10-23,2007-05-18,2017-05-10,Interventional,Phase 2,10,Terminated,Phase II GM-CSF Plus Mitoxantrone in Hormone Refractory Prostate Cancer,2006-07-01T00:00:00Z,2010-01-01T00:00:00Z,2009-10-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2007,2006,2010
NCT00477165,2017-03-02,2007-05-18,2015-04-10,Interventional,Phase 2,54,Completed,Citalopram in Irritable Bowel Syndrome,2001-04-01T00:00:00Z,2009-06-01T00:00:00Z,2009-06-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,Stanford University,NA,NA,NA,NA,NA,NA,2007,2001,2009
NCT00478465,2007-08-29,2007-05-23,NA,Interventional,Phase 1/Phase 2,0,Unknown status,Valganciclovir (Valcyte) for Chronic Fatigue Syndrome Patients Who Have Elevated Antibody Titers Against Human Herpes Virus 6 (HHV-6)and Epstein-Barr Virus (EBV),2007-05-01T00:00:00Z,2007-08-01T00:00:00Z,NA,FALSE,Randomized,Double,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2007,2007,2007
NCT00481832,2018-01-17,2007-05-31,2017-10-23,Interventional,Phase 2,50,Terminated,Autologous Followed by Non-myeloablative Allogeneic Transplantation for Non-Hodgkin's Lymphoma,2007-01-01T00:00:00Z,2017-03-30T00:00:00Z,2014-10-27T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2007,2007,2017
NCT00481845,2016-12-13,2007-05-31,2016-12-13,Interventional,Phase 2,1,Terminated,Phase 2 Anastrozole and Vandetanib (ZD6474) in Neoadjuvant Treatment of Postmenopausal Hormone Receptor-Positive Breast Cancer,2008-01-01T00:00:00Z,2009-12-01T00:00:00Z,2009-12-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,"Stanford Cancer Institute, Stanford University Medical Center",NA,NA,NA,NA,Stanford University,2007,2008,2009
NCT00482053,2018-05-11,2007-05-31,2017-10-25,Interventional,Phase 2,3,Terminated,Phase 2 Poor Risk DLBCL of TLI and ATG Followed by Matched Allogeneic HT as Consolidation to Autologous HCT,2006-10-01T00:00:00Z,2010-05-01T00:00:00Z,2010-05-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2007,2006,2010
NCT00486824,2018-08-31,2007-06-13,2018-08-31,Interventional,Phase 1/Phase 2,29,Completed,Indomethacin Versus Nifedipine for Preterm Labor Tocolysis,2007-04-01T00:00:00Z,2012-12-08T00:00:00Z,2012-12-08T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2007,2007,2012
NCT00490009,2017-02-28,2007-06-20,2017-01-09,Interventional,Phase 2,9,Completed,Phase 2 Study of Bexxar in Relapsed/Refractory DLCL,2004-09-01T00:00:00Z,2013-06-01T00:00:00Z,2010-04-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2007,2004,2013
NCT00490061,2017-01-13,2007-06-20,2016-11-11,Interventional,Phase 2,17,Terminated,Lapatinib and Radiation for Stage III-IV Head and Neck Cancer Patients Who Cannot Tolerate Concurrent Chemotherapy,2007-07-01T00:00:00Z,2016-06-01T00:00:00Z,2013-01-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2007,2007,2016
NCT00490490,2017-02-09,2007-06-20,2016-12-19,Interventional,Phase 2,8,Terminated,Study of Bexxar <Tositumomab> Combined With External Beam Radiation Therapy,2007-01-01T00:00:00Z,2013-07-01T00:00:00Z,2011-06-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2007,2007,2013
NCT00490529,2020-01-08,2007-06-20,2019-11-13,Interventional,Phase 2,59,Completed,Phase 1-2 of a CpG-Activated Whole Cell Vaccine Followed by Autologous Immunotransplant for MCL,2009-08-01T00:00:00Z,2017-12-14T00:00:00Z,2017-12-14T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2007,2009,2017
NCT00492856,2016-04-14,2007-06-25,2014-04-22,Interventional,Phase 3,105,Completed,"S0521, Combination Chemotherapy With or Without Gemtuzumab Followed By Tretinoin, Mercaptopurine, and Methotrexate or Observation in Treating Patients With Acute Promyelocytic Leukemia",2007-06-01T00:00:00Z,2015-11-01T00:00:00Z,2013-12-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),NETWORK,TRUE,NA,NA,NA,NA,NA,Stanford University,NA,2007,2007,2015
NCT00495391,2014-04-08,2007-07-02,2013-11-18,Interventional,Phase 2,64,Completed,"Study of Nitazoxanide, Peginterferon Alfa-2a and Ribavirin for the Treatment of Hepatitis C",2007-07-01T00:00:00Z,2010-02-01T00:00:00Z,2010-02-01T00:00:00Z,TRUE,Randomized,Double,INDUSTRY,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2007,2007,2010
NCT00496145,2016-04-18,2007-07-03,NA,Interventional,Not Applicable,567,Completed,Spanish Diabetes Self-Management Program,2002-08-01T00:00:00Z,2006-09-01T00:00:00Z,2005-09-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,"Stanford University Patient Education Research Center, Department of Medicine",NA,NA,NA,NA,Stanford University,2007,2002,2006
NCT00501735,2012-01-18,2007-07-12,NA,Interventional,Phase 2,144,Completed,Forodesine in the Treatment of Cutaneous T-Cell Lymphoma,2007-07-01T00:00:00Z,2011-12-01T00:00:00Z,2010-07-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),INDUSTRY,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2007,2007,2011
NCT00505362,2017-10-02,2007-07-19,2016-11-28,Interventional,Not Applicable,63,Completed,Pain Study of Rectus Muscle Closure at Cesarean Delivery,2006-06-01T00:00:00Z,2017-10-01T00:00:00Z,2014-08-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2007,2006,2017
NCT00506831,2018-08-09,2007-07-24,2012-06-06,Interventional,Phase 1/Phase 2,9,Completed,Imatinib in Systemic Sclerosis,2007-07-01T00:00:00Z,2010-09-01T00:00:00Z,2010-09-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2007,2007,2010
NCT00523185,2007-08-29,2007-08-29,NA,Interventional,Not Applicable,55,Completed,A Comparison of Lorazepam and Diazepam in the Treatment of Alcohol Withdrawal,2003-05-01T00:00:00Z,2004-11-01T00:00:00Z,NA,FALSE,Randomized,None (Open Label),OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2007,2003,2004
NCT00523237,2011-10-31,2007-08-29,2011-07-20,Interventional,Not Applicable,14,Completed,RAL-eve Study: Raltegravir Substitution Study,2007-10-01T00:00:00Z,2010-12-01T00:00:00Z,2009-03-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2007,2007,2010
NCT00523458,2011-07-20,2007-08-29,NA,Interventional,Phase 4,5,Terminated,A Study to Determine the Best Dose of Antivirals in Patients With Both TB and HIV,2007-07-01T00:00:00Z,2008-03-01T00:00:00Z,2008-03-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University School of Medicine,2007,2007,2008
NCT00532909,2012-07-12,2007-09-20,NA,Interventional,Phase 1,13,Completed,"Phase I Vandetanib Plus Capecitabine, Oxaliplatin and Bevacizumab for Metastatic Colorectal Cancer",2006-07-01T00:00:00Z,2010-05-01T00:00:00Z,2010-05-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2007,2006,2010
NCT00533663,2013-06-03,2007-09-20,NA,Interventional,Not Applicable,32,Completed,Healing Touch During Chemotherapy Infusions for Women With Breast Cancer,2007-04-01T00:00:00Z,2010-08-01T00:00:00Z,2010-08-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2007,2007,2010
NCT00533780,2010-06-01,2007-09-20,NA,Interventional,Not Applicable,200,Completed,Effect of Healing Touch on the Experience of Women Undergoing Treatment for Breast Cancer,2005-01-01T00:00:00Z,2008-08-01T00:00:00Z,2008-08-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University School of Medicine,2007,2005,2008
