nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucsf_lead_sponsor,ucsf_principal_investigator,ucsf_study_chair,ucsf_study_director,ucsf_unspecified_official,ucsf_responsible_party,registration_year,start_year,completion_year
NCT00525421,2013-08-05,2007-09-04,2013-05-22,Interventional,Phase 2,20,Completed,A Clinical Study of Curcuminoids in the Treatment of Oral Lichen Planus,2007-10-01T00:00:00Z,2009-02-01T00:00:00Z,2009-02-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,NA,"University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2007,2007,2009
NCT00525525,2014-11-05,2007-09-04,2014-10-28,Interventional,Phase 2,74,Completed,Study of Bevacizumab Plus Temodar and Tarceva in Patients With Glioblastoma or Gliosarcoma,2007-09-01T00:00:00Z,2013-05-01T00:00:00Z,2013-05-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2007,2007,2013
NCT00527800,2013-10-09,2007-09-10,NA,Interventional,Phase 3,351,Completed,Interactions Between HIV and Malaria in African Children,2007-08-01T00:00:00Z,2013-03-01T00:00:00Z,2013-03-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2007,2007,2013
NCT00531843,2013-10-31,2007-09-17,2013-06-10,Interventional,Phase 2/Phase 3,105,Completed,The Use of Fondaparinux in Preventing Thromboembolism in High Risk Trauma Patients,2007-12-01T00:00:00Z,2008-06-01T00:00:00Z,2008-06-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,NA,"The University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2007,2007,2008
NCT00535886,2008-05-05,2007-09-21,NA,Interventional,Not Applicable,15,Completed,The Effects of Natural Versus Man-Made Trans Fatty Acids on Lipoprotein Profiles: A Pilot Study,2005-11-01T00:00:00Z,2006-04-01T00:00:00Z,NA,FALSE,Randomized,Single,OTHER,FALSE,UCSF Benioff Children's Hospital Oakland,UCSF Benioff Children's Hospital Oakland,NA,UCSF Benioff Children's Hospital Oakland,NA,NA,2007,2005,2006
NCT00537134,2019-01-29,2007-09-26,NA,Interventional,Not Applicable,80,Terminated,Trial on Endovascular Aneurysm Management,2006-09-01T00:00:00Z,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,NA,"University of California, San Francisco, USA",NA,NA,NA,NA,2007,2006,2018
NCT00537576,2020-09-14,2007-09-27,2011-06-27,Interventional,Phase 1,12,Completed,Safety Study of Lactobacillus Administered Vaginally to Healthy Women,2007-11-01T00:00:00Z,2008-04-01T00:00:00Z,2008-03-01T00:00:00Z,TRUE,Randomized,Quadruple,INDUSTRY,FALSE,NA,"University of California, San Francisco",NA,NA,NA,NA,2007,2007,2008
NCT00539617,2020-03-05,2007-10-02,2012-09-12,Interventional,Phase 2,7,Terminated,Chemotherapy & Erlotinib in Treating Patients w/ Esophageal or Gastroesophageal Cancer That Cannot Be Removed by Surgery,2007-10-05T00:00:00Z,2011-05-12T00:00:00Z,2011-05-12T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2007,2007,2011
NCT00540319,2013-08-05,2007-10-04,NA,Interventional,Not Applicable,410,Completed,The Health in Pregnancy (HIP) Study,2006-06-01T00:00:00Z,2007-07-01T00:00:00Z,2007-07-01T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2007,2006,2007
NCT00540865,2014-12-09,2007-10-04,NA,Interventional,Not Applicable,187,Completed,Effectiveness of Case Management Versus Case Management Plus Problem-solving Therapy to Treat Depression in Low-income Elders,2007-05-01T00:00:00Z,2013-10-01T00:00:00Z,2013-07-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2007,2007,2013
NCT00544804,2014-07-01,2007-10-13,NA,Interventional,Phase 1,41,Completed,Lapatinib in Treating Patients With Advanced or Metastatic Breast Cancer That Overexpresses HER2,2007-08-01T00:00:00Z,2013-12-01T00:00:00Z,2013-06-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco",NA,"University of California, San Francisco",NA,NA,NA,2007,2007,2013
NCT00545974,2020-10-26,2007-10-16,2013-04-22,Interventional,Phase 4,81,Completed,Memantine (10mg BID) for the Frontal and Temporal Subtypes of Frontotemporal Dementia,2007-10-01T00:00:00Z,2012-12-01T00:00:00Z,2012-12-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2007,2007,2012
NCT00548782,2020-02-25,2007-10-22,NA,Interventional,Not Applicable,22,Completed,Paleolithic Diets vs T2D and Improvements in the Metabolic Syndrome,2007-09-01T00:00:00Z,2016-09-01T00:00:00Z,2013-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,"University of California, San Francisco",NA,NA,2007,2007,2016
NCT00550589,2015-11-17,2007-10-26,2011-05-24,Interventional,Phase 2,33,Completed,Cidofovir in Treating HIV-Infected Patients With High-Grade Squamous Intraepithelial Lesions of the Skin Near the Anus,2007-09-01T00:00:00Z,2010-02-01T00:00:00Z,2010-02-01T00:00:00Z,TRUE,NA,None (Open Label),NETWORK,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2007,2007,2010
NCT00553774,2016-10-25,2007-11-02,NA,Interventional,Phase 1,16,Completed,Effect of Cocoa Flavanols on Vascular Function,2007-03-01T00:00:00Z,2008-02-01T00:00:00Z,2008-02-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2007,2007,2008
NCT00554190,2009-04-22,2007-11-02,2008-11-14,Interventional,Phase 4,29,Completed,Study to Evaluate Safety and Effectiveness of AdvaCoat Sinus Gel,2007-05-01T00:00:00Z,2007-12-01T00:00:00Z,2007-12-01T00:00:00Z,TRUE,Randomized,Single,INDUSTRY,TRUE,NA,"University of California, San Francisco, Medical Center",NA,NA,NA,NA,2007,2007,2007
NCT00557362,2018-07-09,2007-11-09,2013-06-14,Interventional,Phase 1/Phase 2,120,Completed,Therapeutic Exploratory Study of Comparing Natamycin and Voriconazole to Treat Fungal Corneal Ulcer,2007-11-01T00:00:00Z,2008-08-01T00:00:00Z,2008-08-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,"University of California, San Francisco","Proctor Foundation, University of California, San Francisco",NA,NA,NA,NA,2007,2007,2008
NCT00565266,2018-05-31,2007-11-28,2012-04-30,Interventional,Phase 3,210,Completed,Asthma Clinical Research Network (ACRN) Trial - Tiotropium Bromide as an Alternative to Increased Inhaled Corticosteroid in Patients Inadequately Controlled on a Lower Dose of Inhaled Corticosteroid (TALC),2008-05-01T00:00:00Z,2010-05-01T00:00:00Z,2010-05-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2007,2008,2010
NCT00569530,2021-04-21,2007-12-05,2016-02-29,Interventional,Phase 3,85,Completed,Trial of Late Surfactant to Prevent BPD: A Pilot Study in Ventilated Preterm Neonates Receiving Inhaled Nitric Oxide,2008-01-01T00:00:00Z,2012-12-01T00:00:00Z,2012-12-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2007,2008,2012
NCT00584480,2012-08-01,2007-12-22,2011-09-13,Interventional,Phase 3,10,Completed,Pilot Study of the Effect of Hyperbaric Oxygen Treatment on Behavioral and Biomarker Measures in Children With Autism,2007-10-01T00:00:00Z,2009-09-01T00:00:00Z,2009-09-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,"University of California, San Francisco",NA,NA,NA,NA,NA,2007,2007,2009
NCT00584701,2012-06-18,2007-12-22,2011-09-06,Interventional,Phase 2/Phase 3,49,Completed,Pharmacogenomics in Autism Treatment,2008-01-01T00:00:00Z,2009-05-01T00:00:00Z,2009-05-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,NA,2007,2008,2009
NCT00589797,2018-11-12,2007-12-26,2016-01-27,Interventional,Not Applicable,376,Completed,Activ-L™ Artificial Disc Treatment of Degenerative Disc Disease in the Treatment of Degenerative Disc Disease,2007-01-01T00:00:00Z,2017-01-01T00:00:00Z,2012-12-01T00:00:00Z,TRUE,Randomized,Single,INDUSTRY,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2007,2007,2017
NCT00595153,2013-12-05,2008-01-02,2013-09-25,Interventional,Phase 1,127,Completed,Study of the Mechanisms of Asthma,2007-04-01T00:00:00Z,2011-06-01T00:00:00Z,2011-06-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2008,2007,2011
NCT00597038,2013-11-21,2008-01-08,2012-05-22,Interventional,Phase 1/Phase 2,50,Completed,A Phase I/II Study of Dasatinib and Dacarbazine,2007-11-01T00:00:00Z,2011-09-01T00:00:00Z,2011-09-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,TRUE,NA,NA,"Helen Diller Family Comprehensive Cancer Center, University of California, San Francisco",NA,NA,NA,2008,2007,2011
NCT00605436,2008-01-30,2008-01-16,NA,Interventional,Phase 1,26,Completed,Yoga for the Treatment of Metabolic Syndrome,2006-10-01T00:00:00Z,2007-06-01T00:00:00Z,2007-04-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2008,2006,2007
NCT00606242,2014-03-06,2008-01-21,NA,Interventional,Phase 4,44,Completed,Dose Response Effects of Inhaled Fluticasone on Airway Effects of Hypertonic-saline in Asthma,2000-01-01T00:00:00Z,2007-12-01T00:00:00Z,2002-12-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,"University of California, San Francisco",2008,2000,2007
NCT00608192,2013-01-15,2008-01-18,NA,Interventional,Not Applicable,489,Completed,HIV and Hepatitis Care Coordination in Methadone Treatment,2008-01-01T00:00:00Z,2011-06-01T00:00:00Z,2011-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Francisco",NA,NA,NA,NA,NA,2008,2008,2011
NCT00608686,2008-12-18,2008-01-26,NA,Interventional,Phase 1,92,Unknown status,Neurosteroids and Acute Alcohol Intoxication in Humans,2004-05-01T00:00:00Z,2009-03-01T00:00:00Z,2009-01-01T00:00:00Z,FALSE,Randomized,Double,NIH,FALSE,NA,NA,NA,NA,NA,"University of California, San Francisco, Dept. of Psychiatry",2008,2004,2009
NCT00611429,2014-12-01,2008-02-06,NA,Interventional,Not Applicable,219,Completed,An Educational and Supportive Counseling Program for Increasing Antiretroviral Use and Adherence in People With HIV,2008-05-01T00:00:00Z,2014-04-01T00:00:00Z,2013-05-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2008,2008,2014
NCT00616122,2019-12-18,2008-02-14,2012-12-18,Interventional,Phase 1/Phase 2,32,Terminated,"Sunitinib, Cyclophosphamide, and Methotrexate in Treating Patients With Metastatic Breast Cancer",2006-03-01T00:00:00Z,2012-12-01T00:00:00Z,2011-03-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2008,2006,2012
NCT00617539,2018-03-23,2008-02-15,2017-12-11,Interventional,Phase 2,30,Completed,Irinotecan and Temozolomide in Treating Patients With Breast Cancer Who Have Received Previous Treatment for Brain Metastases,2005-02-01T00:00:00Z,2014-01-01T00:00:00Z,2013-01-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2008,2005,2014
NCT00618449,2012-04-10,2008-02-06,2011-01-27,Interventional,Phase 4,1139,Completed,Impact of Two Alternative Dosing Strategies for Trachoma Control in Niger,2008-01-01T00:00:00Z,2009-08-01T00:00:00Z,2009-05-01T00:00:00Z,TRUE,Randomized,Single,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2008,2008,2009
NCT00618943,2011-12-07,2008-02-15,NA,Interventional,Phase 3,60,Completed,Treating Tobacco Dependence in Adolescents With Co-occurring Psychiatric Disorders,2008-04-01T00:00:00Z,2010-04-01T00:00:00Z,2010-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2008,2008,2010
NCT00619112,2018-01-05,2008-02-19,2013-06-17,Interventional,Phase 2,60,Completed,Temozolomide in Treating Patients With Recurrent High-Grade Glioma,2007-10-01T00:00:00Z,2012-09-01T00:00:00Z,2011-12-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2008,2007,2012
NCT00622440,2020-04-14,2008-02-13,2014-07-17,Interventional,Phase 2,70,Completed,Treatment of Anal High-grade Squamous Intraepithelial Lesions (HSIL) Through Use of a Chinese Herbal Topical Cream,2008-05-14T00:00:00Z,2012-12-12T00:00:00Z,2012-12-12T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2008,2008,2012
NCT00625794,2008-02-27,2008-02-19,NA,Interventional,Phase 4,40,Completed,Nicotine Replacement and Counseling In Adolescents,2005-09-01T00:00:00Z,2007-07-01T00:00:00Z,2007-05-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,UCSF,2008,2005,2007
NCT00626158,2012-04-03,2008-02-14,NA,Interventional,Phase 1,45,Completed,Gemcitabine and Capecitabine to Treat Patients With Advanced Pancreatic and Biliary Cancers,2008-02-01T00:00:00Z,2010-12-01T00:00:00Z,2010-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2008,2008,2010
NCT00630890,2015-09-09,2008-02-28,NA,Interventional,Phase 1,11,Terminated,Cyberknife Radiosurgery Boost for Hilar Cholangiocarcinoma (Klatskin Tumor),2007-10-01T00:00:00Z,2008-12-01T00:00:00Z,2008-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2008,2007,2008
NCT00631449,2020-08-05,2008-02-28,2013-11-12,Interventional,Phase 4,30,Completed,Raltegravir Intensification in HIV-infected Patients,2008-02-01T00:00:00Z,2010-03-01T00:00:00Z,2009-09-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2008,2008,2010
NCT00632827,2020-04-14,2008-02-28,2020-03-30,Interventional,Phase 2,21,Terminated,Treatment of PTCL With Aggressive Induction Therapy Followed by Autologous SCT Using Denileukin Diftitox (Ontak),2008-07-01T00:00:00Z,2016-06-23T00:00:00Z,2014-06-23T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2008,2008,2016
NCT00634218,2012-06-25,2008-03-04,NA,Interventional,Phase 2/Phase 3,363,Completed,"Reaching and Treating Lesbian, Gay, Bisexual, and Transgender (LGBT) Cigarette Smokers",2008-02-01T00:00:00Z,2012-01-01T00:00:00Z,2012-01-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,"University of California, San Francisco",2008,2008,2012
NCT00635622,2009-07-09,2008-03-10,NA,Interventional,Phase 2,40,Completed,Safety and Efficacy Study of Lactobacillus Administered Vaginally in Women With Bacterial Vaginosis,2008-04-01T00:00:00Z,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z,FALSE,Randomized,Quadruple,INDUSTRY,FALSE,NA,"University of California, San Francisco",NA,"University of California, San Francisco",NA,NA,2008,2008,2009
NCT00643344,2014-10-25,2008-03-24,NA,Interventional,Not Applicable,15,Completed,Craving and Lifestyle Management Through Mindfulness Pilot Study,2008-01-01T00:00:00Z,2008-12-01T00:00:00Z,2008-10-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco",UCSF Osher Center for Integrative Medicine; UCSF Department of Psychiatry,NA,NA,NA,NA,2008,2008,2008
NCT00643903,2012-01-18,2008-03-24,NA,Interventional,Not Applicable,250,Completed,Effectiveness of Coping Training for People With HIV Experiencing Treatment Side Effects (The Balance Project),2004-04-01T00:00:00Z,2009-02-01T00:00:00Z,2008-09-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2008,2004,2009
NCT00644280,2013-07-25,2008-03-24,2013-05-29,Interventional,Not Applicable,11,Terminated,Ranibizumab in Preventing Failure of Ahmed Valve Glaucoma Surgery,2008-04-01T00:00:00Z,2011-01-01T00:00:00Z,2010-12-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco",NA,"University of California, San Francisco","University of California, San Francisco",NA,"University of California, San Francisco",2008,2008,2011
NCT00650091,2015-05-27,2008-03-28,2014-07-31,Interventional,Phase 3,264,Completed,"Evaluating the Effectiveness of Prednisone, Azathioprine, and N-acetylcysteine in Patients With IPF",2009-10-01T00:00:00Z,2014-01-01T00:00:00Z,2013-10-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2008,2009,2014
NCT00655070,2012-04-02,2008-04-03,NA,Interventional,Early Phase 1,9,Terminated,Effect of Timi3 Ultrasound on Myocardial Blow Flow in the Hibernating Myocardium,2008-04-01T00:00:00Z,2010-12-01T00:00:00Z,2010-04-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,NA,2008,2008,2010
NCT00655239,2019-01-04,2008-04-07,NA,Interventional,Not Applicable,143,Completed,Effectiveness of Neuroadaptive Cognitive Training in Adolescents at Risk for Psychosis,2008-06-01T00:00:00Z,2016-05-01T00:00:00Z,2016-05-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco; San Francisco VA Medical Center; NCIRE - The Veterans Health Research Institute",NA,"University of California, San Francisco",NA,NA,2008,2008,2016
NCT00659984,2017-09-06,2008-04-16,2015-12-15,Interventional,Phase 2,15,Completed,N2007-01: Ultratrace™ Iobenguane I 131 in Patients With Relapsed/Refractory High-Risk Neuroblastoma,2008-06-01T00:00:00Z,2010-11-01T00:00:00Z,2010-08-01T00:00:00Z,TRUE,NA,None (Open Label),INDUSTRY,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2008,2008,2010
NCT00662402,2018-10-09,2008-04-17,NA,Interventional,Not Applicable,132,Completed,Impact of Extensive Consultation on Career Development Grant Outcomes,2008-04-01T00:00:00Z,2018-07-30T00:00:00Z,2018-07-30T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,"University of California, San Francisco",NA,NA,2008,2008,2018
