nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucsf_lead_sponsor,ucsf_principal_investigator,ucsf_study_chair,ucsf_study_director,ucsf_unspecified_official,ucsf_responsible_party,registration_year,start_year,completion_year
NCT01235897,2014-03-27,2010-11-04,2013-07-29,Interventional,Phase 1,17,Completed,"MK-2206, Paclitaxel and Trastuzumab in Treating Patients With HER2-overexpressing Solid Tumor Malignancies",2011-03-01T00:00:00Z,2013-11-01T00:00:00Z,2013-03-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2010,2011,2013
NCT01237353,2013-05-14,2010-11-05,2013-05-14,Interventional,Not Applicable,6,Completed,Study of the Ability of Betaine Hydrochloride to Increase Stomach Acid in Healthy Volunteers,2011-03-01T00:00:00Z,2011-07-01T00:00:00Z,2011-07-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2010,2011,2011
NCT01237366,2014-10-23,2010-11-01,NA,Interventional,Phase 1/Phase 2,56,Completed,Study Targeting Affect Regulation,2010-09-01T00:00:00Z,2014-05-01T00:00:00Z,2013-01-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2010,2010,2014
NCT01248065,2014-07-23,2010-11-24,2014-06-18,Interventional,Phase 3,408,Completed,Study of the Effect of Vitamin D as an Add-on Therapy to Corticosteroids in Asthma,2011-04-01T00:00:00Z,2014-01-01T00:00:00Z,2014-01-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2010,2011,2014
NCT01250509,2013-01-16,2010-11-23,2012-05-29,Interventional,Phase 2,53,Completed,Craving and Lifestyle Management Through Mindfulness Study,2006-11-01T00:00:00Z,2008-07-01T00:00:00Z,2007-10-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco",UCSF Department of Psychiatry; UCSF Osher Center for Integrative Medicine,NA,NA,NA,NA,2010,2006,2008
NCT01252212,2013-11-18,2010-11-30,NA,Interventional,Phase 3,99,Completed,"Adherence, Improvement Measure (AIM) System",2010-08-01T00:00:00Z,2012-12-01T00:00:00Z,2012-02-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2010,2010,2012
NCT01253772,2010-12-02,2010-12-01,NA,Observational,NA,4,Completed,Pulse Oximeter Responses to Multiple Levels of Stable Hypoxia in Neonates,2010-05-01T00:00:00Z,2010-08-01T00:00:00Z,2010-08-01T00:00:00Z,FALSE,NA,NA,INDUSTRY,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2010,2010,2010
NCT01253785,2010-12-02,2010-12-01,NA,Observational,NA,10,Completed,Pulse Oximeter Responses to Multiple Levels of Stable Hypoxia,2010-05-01T00:00:00Z,2010-07-01T00:00:00Z,2010-05-01T00:00:00Z,FALSE,NA,NA,INDUSTRY,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2010,2010,2010
NCT01256827,2013-11-12,2010-12-07,NA,Observational,NA,65,Completed,Seven Year Update of Macular Degeneration Patients,2010-12-01T00:00:00Z,2013-04-01T00:00:00Z,2012-10-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2010,2010,2013
NCT01256840,2017-10-09,2010-12-02,2017-05-12,Observational,NA,71,Completed,Long-term Caloric Restriction and Cellular Aging Markers,2010-12-01T00:00:00Z,2014-08-01T00:00:00Z,2014-08-01T00:00:00Z,TRUE,NA,NA,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2010,2010,2014
NCT01258296,2010-12-09,2010-12-09,NA,Interventional,Phase 4,60,Completed,Postoperative Pain Control With Fentanyl Patch in Patients Undergoing Mastectomy and TRAM or DIEP Flap Reconstruction,2003-02-01T00:00:00Z,2007-08-01T00:00:00Z,2007-08-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,"University of California, San Francisco",NA,"University of California, San Francisco",2010,2003,2007
NCT01262781,2014-04-09,2010-12-15,NA,Observational,NA,40,Completed,Is Fructose Linked to Adiposity in Babies?,2011-01-01T00:00:00Z,2013-01-01T00:00:00Z,2012-06-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,"University of California, San Francisco",NA,NA,2010,2011,2013
NCT01264627,2020-11-20,2010-12-15,NA,Interventional,Not Applicable,99,Completed,A New Translational Tool for Studying the Role of Breathing in Meditation,2011-02-01T00:00:00Z,2017-08-31T00:00:00Z,2017-07-31T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2010,2011,2017
NCT01270230,2016-10-25,2010-12-02,NA,Interventional,Phase 2,396,Completed,A Randomized Controlled Trial of the Bruthas Project,2011-02-01T00:00:00Z,2016-08-01T00:00:00Z,2015-02-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2010,2011,2016
NCT01270529,2016-06-22,2011-01-03,2016-05-12,Interventional,Not Applicable,44,Completed,Pedometers to Assess and Increase Physical Activity Among Children With Chronic Kidney Disease,2010-07-01T00:00:00Z,2014-03-01T00:00:00Z,2012-06-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,NA,2011,2010,2014
NCT01270867,2015-07-13,2011-01-04,2013-11-20,Interventional,Not Applicable,178,Completed,Randomized Trial Evaluating Performance of the Trevo Retriever Versus the Merci Retriever in Acute Ischemic Stroke,2011-02-01T00:00:00Z,2012-03-01T00:00:00Z,2011-12-01T00:00:00Z,TRUE,Randomized,None (Open Label),INDUSTRY,FALSE,NA,"University of California, San Francisco",NA,NA,NA,NA,2011,2011,2012
NCT01272635,2016-11-01,2011-01-07,2016-03-11,Interventional,Phase 3,607,Completed,Treatment of Preschool Children With Upper Respiratory Tract Illnesses Using Azythromycin and Lower Respiratory Tract Symptoms Using Oral Corticosteroids.,2011-03-01T00:00:00Z,2015-01-01T00:00:00Z,2015-01-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,NA,"University of California, San Francisco; UCSF Benioff Children's Hospital Oakland",NA,NA,NA,NA,2011,2011,2015
NCT01275261,2012-11-13,2011-01-07,NA,Interventional,Phase 2,5,Terminated,Pilot Study of Avoidance of Bladder Catheters in Stroke Patients to Avoid Urinary Tract Infections,2011-01-01T00:00:00Z,2011-09-01T00:00:00Z,2011-09-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2011,2011,2011
NCT01276236,2021-03-03,2010-12-20,2020-12-16,Interventional,Phase 2,13,Completed,Effects of Maraviroc (MVC) on HIV-related Kaposi's Sarcoma (KS),2011-03-09T00:00:00Z,2015-04-30T00:00:00Z,2015-01-31T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco; San Francisco General Hospital (SFGH)",NA,NA,NA,NA,2010,2011,2015
NCT01278303,2016-02-15,2010-08-02,2015-04-08,Interventional,Phase 2,82,Completed,Covered CP Stents for the Prevention or Treatment of Aortic Wall Injury Associated With Coarctation of the Aorta,2010-07-01T00:00:00Z,2014-12-01T00:00:00Z,2012-12-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2010,2010,2014
NCT01280097,2015-07-13,2011-01-18,NA,Observational,NA,57,Completed,Study of Sleep and Delirium in the Intensive Care Unit (ICU),2010-12-01T00:00:00Z,2012-11-01T00:00:00Z,2012-11-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2011,2010,2012
NCT01280812,2020-09-01,2010-11-23,2017-03-24,Interventional,Not Applicable,210,Completed,Applying Mobile Persuasive Technologies to Increase Physical Activity in Women,2011-02-01T00:00:00Z,2015-04-01T00:00:00Z,2015-04-01T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2010,2011,2015
NCT01281475,2020-07-04,2011-01-20,2016-08-06,Interventional,Phase 2/Phase 3,67,Completed,A Trial of Levodopa in Angelman Syndrome,2011-01-01T00:00:00Z,2015-07-01T00:00:00Z,2015-07-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2011,2011,2015
NCT01284296,2012-05-18,2011-01-19,2012-04-03,Interventional,Not Applicable,20,Completed,Comparison of Three Methods of Hemoglobin Monitoring,2010-08-01T00:00:00Z,2011-10-01T00:00:00Z,2011-10-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2011,2010,2011
NCT01286259,2020-06-29,2011-01-27,2018-11-06,Interventional,Not Applicable,16,Completed,Short-term Disulfiram Administration to Accelerate the Decay of the HIV Reservoir in Antiretroviral-treated HIV Infected Individuals,2011-01-01T00:00:00Z,2014-05-01T00:00:00Z,2014-05-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2011,2011,2014
NCT01287299,2020-11-20,2011-01-30,NA,Interventional,Not Applicable,64,Completed,"Glycemic Load, Metabolism & Obesity in Pregnancy",2005-07-01T00:00:00Z,2009-12-01T00:00:00Z,2009-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,UCSF Benioff Children's Hospital Oakland,UCSF Benioff Children's Hospital Oakland,NA,NA,NA,NA,2011,2005,2009
NCT01290523,2019-04-18,2011-02-01,2015-07-28,Interventional,Not Applicable,14,Terminated,Yttrium-90 Radioembolization With Glass Microspheres (TheraSphere) for Patients With Hepatocellular Carcinoma,2010-05-01T00:00:00Z,2014-05-01T00:00:00Z,2014-05-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2011,2010,2014
NCT01290536,2019-02-14,2011-02-01,2014-05-10,Interventional,Phase 2,42,Completed,Yttrium-90 Radioembolization Using Glass Microspheres (TheraSphere) for Patients With Liver Metastases,2010-05-01T00:00:00Z,2013-10-01T00:00:00Z,2013-10-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,NA,NA,NA,NA,NA,"University of California, San Francisco",2011,2010,2013
NCT01291264,2014-01-21,2011-02-01,2014-01-21,Observational,NA,260,Terminated,Use of Abbott RealTime CT/NG to Detect Chlamydia Trachomatis [CT] & Neisseria Gonorrhoeae [NG] in Men Who Have Sex With Men [MSM],2012-06-01T00:00:00Z,2013-05-01T00:00:00Z,2013-05-01T00:00:00Z,TRUE,NA,NA,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2011,2012,2013
NCT01292252,2021-04-29,2011-02-07,2020-12-08,Interventional,Phase 4,36,Completed,Use of Forteo (Teriparatide) in Posterolateral Lumbar Spine Fusion,2011-08-01T00:00:00Z,2016-12-01T00:00:00Z,2015-12-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,NA,"University of California, San Francisco",NA,"University of California, San Francisco",NA,"University of California, San Francisco",2011,2011,2016
NCT01293565,2012-06-26,2011-02-09,NA,Observational,NA,27,Completed,Evaluation of Phenotypic and Genetic Properties in Male Subjects Affected by Hypohidrotic Ectodermal Dysplasia - A,2011-02-01T00:00:00Z,2011-07-01T00:00:00Z,2011-05-01T00:00:00Z,FALSE,NA,NA,INDUSTRY,FALSE,NA,"University of California, San Francisco",NA,NA,NA,NA,2011,2011,2011
NCT01298557,2018-11-30,2011-02-09,NA,Observational,NA,69,Completed,MEG and DTI of Neural Function and Connectivity in Traumatic Brain Injury,2007-02-01T00:00:00Z,2013-02-01T00:00:00Z,2013-02-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Francisco",UCSF Department of Radiology and Bioengineering,NA,NA,NA,NA,2011,2007,2013
NCT01300793,2012-09-24,2009-09-24,NA,Interventional,Phase 1,6,Terminated,"Study of Standard-Dose Rituximab, Ifosfamide, Carboplatin and Etoposide",2007-05-01T00:00:00Z,2012-04-01T00:00:00Z,2011-07-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2009,2007,2012
NCT01300806,2013-05-20,2010-02-17,NA,Observational,NA,210,Completed,Impact of a Computer-Assisted SBIRT Program in an HIV Care Setting,2010-07-01T00:00:00Z,2013-05-01T00:00:00Z,2013-05-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2010,2010,2013
NCT01302847,2021-10-11,2011-02-15,NA,Interventional,Phase 1/Phase 2,181,"Active, not recruiting","Safety of and Immune Response to Dolutegravir in HIV-1 Infected Infants, Children, and Adolescents",2011-04-20T00:00:00Z,2024-01-20T00:00:00Z,2021-01-20T00:00:00Z,FALSE,Non-Randomized,None (Open Label),NIH,TRUE,NA,NA,"University of California, San Francisco",NA,NA,NA,2011,2011,2024
NCT01305265,2014-01-06,2011-02-24,2014-01-06,Interventional,Not Applicable,141,Completed,Post-operative Sore Throat as Determined by Endotracheal Tube Inflation Technique,2011-11-01T00:00:00Z,2012-12-01T00:00:00Z,2012-12-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,NA,2011,2011,2012
NCT01305889,2020-04-30,2011-02-25,NA,Interventional,Not Applicable,38,Recruiting,The Effect of Problem Solving Therapy and Antidepressant Therapy on Cerebral Perfusion and Brain Derived Neurotropic Factor (BDNF) in Depressed Elders,2011-03-01T00:00:00Z,2021-01-16T00:00:00Z,2021-01-16T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,NA,2011,2011,2021
NCT01307683,2021-01-22,2011-01-19,NA,Interventional,Not Applicable,202,Completed,"Maternal, Adiposity, Metabolism, and Stress Study",2011-08-01T00:00:00Z,2015-12-01T00:00:00Z,2015-08-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2011,2011,2015
NCT01308710,2014-01-23,2011-03-03,NA,Interventional,Phase 1,10,Completed,The Effects of a Mediterranean Diet in Pediatric Hyperlipidemia,2010-01-01T00:00:00Z,2011-07-01T00:00:00Z,2011-07-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2011,2010,2011
NCT01308775,2015-03-06,2011-02-24,NA,Interventional,Not Applicable,102,Completed,Comparing (SIS.NET) to Standard Care in Patients Who Have Completed the Acute Phase of Treatment for Early Breast Cancer,2011-01-01T00:00:00Z,2015-03-01T00:00:00Z,2014-03-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2011,2011,2015
NCT01310270,2021-10-28,2011-03-02,NA,Interventional,Not Applicable,180,Completed,The Effects of Omega-3 Fatty Acids Supplementation on Endothelial Function and Inflammation,2011-04-01T00:00:00Z,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2011,2011,2018
NCT01310283,2012-11-09,2011-03-04,NA,Interventional,Not Applicable,120,Completed,Caries Management by Risk Assessment in Children,2010-04-01T00:00:00Z,2012-05-01T00:00:00Z,2012-05-01T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2011,2010,2012
NCT01313936,2019-01-26,2011-03-10,2015-07-14,Interventional,Phase 1,32,Completed,High-Dose 131I-MIBG Therapy Combined With Vincristine and Five Days of Irinotecan for Resistant/Relapsed Neuroblastoma,2011-03-01T00:00:00Z,2014-05-01T00:00:00Z,2014-05-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2011,2011,2014
NCT01316536,2015-04-16,2011-03-14,NA,Interventional,Not Applicable,5,Terminated,Music Therapy is Associated With Decreased Pain and Agitation in Intubated ICU Patients,2010-04-01T00:00:00Z,2013-12-01T00:00:00Z,2013-12-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2011,2010,2013
NCT01316549,2021-09-27,2011-03-14,NA,Observational,NA,67,Completed,Study of Fludarabine Drug Exposure in Pediatric Bone Marrow Transplantation,2011-01-01T00:00:00Z,2016-04-30T00:00:00Z,2016-04-30T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2011,2011,2016
NCT01321710,2012-01-27,2011-03-22,2011-08-22,Interventional,Not Applicable,152,Completed,Sleep Disruption in New Mothers: An Intervention Trial,2004-12-01T00:00:00Z,2008-05-01T00:00:00Z,2008-05-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2011,2004,2008
NCT01322958,2014-01-14,2010-04-20,NA,Observational,NA,600,Completed,Sonographic Assessment and Visualization of Ectopics in Emergency Medicine,2007-02-01T00:00:00Z,2013-06-01T00:00:00Z,2013-06-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2010,2007,2013
NCT01326260,2020-02-13,2011-03-29,NA,Observational,NA,60,Terminated,Early Aggressive Correction of Severe Acidosis With Tris-hydroxymethylaminomethane (THAM),2010-07-01T00:00:00Z,2015-05-01T00:00:00Z,2015-05-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2011,2010,2015
NCT01327274,2018-10-09,2011-03-30,2017-10-24,Interventional,Not Applicable,15,Completed,Multicenter Trial of Magnetic Mini-Mover for Pectus Excavatum,2011-12-01T00:00:00Z,2018-05-01T00:00:00Z,2016-11-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,NA,"University of California, San Francisco",NA,"University of California, San Francisco",NA,"University of California, San Francisco",2011,2011,2018
NCT01327287,2015-04-16,2011-03-29,NA,Observational,NA,43,Terminated,Early Aggressive Pain Management is Associated With Improved Outcomes in Blunt Thoracic Trauma,2010-02-01T00:00:00Z,2013-02-01T00:00:00Z,2013-02-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,NA,2011,2010,2013
NCT01327651,2017-08-08,2010-12-01,2017-01-05,Interventional,Phase 2,622,Completed,The ADAPT Study: Use of Emtricitabine and Tenofovir Disoproxil Fumarate for Pre-Exposure Prophylaxis (PrEP),2011-08-01T00:00:00Z,2014-12-01T00:00:00Z,2014-12-01T00:00:00Z,TRUE,Randomized,None (Open Label),NETWORK,TRUE,NA,NA,"University of California, San Francisco",NA,NA,NA,2010,2011,2014
